;;;;;;;;
UF;Município;Código Escola no INEP;CNPJ;Entidade;Segmento;Número de Alunos;Categoria;Conveniada
MG;ARAXA;31266019;17805524000152;ESCOLA ESCOLINHA TIA LUCIA ENSINO FUNDAMENTAL- ANOS INICIAIS;EDUCAÇÃO ESPECIAL CONVENIADA - EJA FUNDAMENTAL ; 23 ;Filantrópica;Estadual e Municipal
MG;ARAXA;31376680;37426333000197;ESCOLA INFANTIL ARCO IRIS;CRECHE INTEGRAL CONVENIADA; 139 ;Filantrópica;Municipal
MG;ARAXA;31376680;37426333000197;ESCOLA INFANTIL ARCO IRIS;PRÉ-ESCOLA INTEGRAL CONVENIADA; 55 ;Filantrópica;Municipal
MG;AREADO;31264547;;APAE ESCOLA VOVO LELICA;EDUCAÇÃO ESPECIAL CONVENIADA - FUNDAMENTAL ; 24 ;Filantrópica;Estadual e Municipal
MG;ARINOS;31249220;;ESCOLA ESPECIAL RAIO DE LUZ ;EDUCAÇÃO ESPECIAL CONVENIADA - FUNDAMENTAL ; 87 ;Filantrópica;Estadual
MG;ARINOS;31249220;;ESCOLA ESPECIAL RAIO DE LUZ ;EDUCAÇÃO ESPECIAL CONVENIADA - EJA FUNDAMENTAL ; 13 ;Filantrópica;Estadual
MG;BAEPENDI;31247936;;ESCOLA DE EDUCACAO ESPECIAL - ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS - DIVA FERREIRA DE PAIVA;EDUCAÇÃO ESPECIAL CONVENIADA - FUNDAMENTAL ; 21 ;Filantrópica;Estadual e Municipal
MG;BAEPENDI;31247936;;ESCOLA DE EDUCACAO ESPECIAL - ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS - DIVA FERREIRA DE PAIVA;EDUCAÇÃO ESPECIAL CONVENIADA - EJA FUNDAMENTAL ; 11 ;Filantrópica;Estadual e Municipal
MG;BAMBUI;31248690;;APAE ESCOLA TIO MANOEL;EDUCAÇÃO ESPECIAL CONVENIADA - FUNDAMENTAL ; 12 ;Filantrópica;Estadual e Municipal
MG;BAMBUI;31248690;;APAE ESCOLA TIO MANOEL;EDUCAÇÃO ESPECIAL CONVENIADA - EJA FUNDAMENTAL ; 4 ;Filantrópica;Estadual e Municipal
MG;BAMBUI;31328944;17033960000150;ASSOCIACAO OLGA CHAVES DE MIRANDA CARDOSO;CRECHE INTEGRAL CONVENIADA; 18 ;Filantrópica;Municipal
MG;BAMBUI;31328928;20657441000178;CENTRO DE EDUCACAO INFANTIL IRMA CARMELA;CRECHE INTEGRAL CONVENIADA CAMPO; 37 ;Filantrópica;Municipal
MG;BAMBUI;31328928;20657441000178;CENTRO DE EDUCACAO INFANTIL IRMA CARMELA;CRECHE INTEGRAL CONVENIADA CAMPO ESPECIAL; 1 ;Filantrópica;Municipal
MG;BAMBUI;31328928;20657441000178;CENTRO DE EDUCACAO INFANTIL IRMA CARMELA;PRÉ-ESCOLA INTEGRAL CONVENIADA CAMPO; 28 ;Filantrópica;Municipal
MG;BARAO DE COCAIS;31245844;;APAE DE BARAO DE COCAIS;EDUCAÇÃO ESPECIAL CONVENIADA - FUNDAMENTAL ; 13 ;Filantrópica;Estadual
MG;BARAO DE COCAIS;31245844;;APAE DE BARAO DE COCAIS;EDUCAÇÃO ESPECIAL CONVENIADA - EJA FUNDAMENTAL ; 22 ;Filantrópica;Estadual
MG;BARBACENA;31363197;76578244004539;CENTRO DE EDUCACAO INFANTIL SAGRADA FAMILIA;CRECHE INTEGRAL CONVENIADA CAMPO; 21 ;Filantrópica;Municipal
MG;BARBACENA;31363197;76578244004539;CENTRO DE EDUCACAO INFANTIL SAGRADA FAMILIA;CRECHE INTEGRAL CONVENIADA CAMPO ESPECIAL; 3 ;Filantrópica;Municipal
MG;BARBACENA;31363197;76578244004539;CENTRO DE EDUCACAO INFANTIL SAGRADA FAMILIA;PRÉ-ESCOLA INTEGRAL CONVENIADA CAMPO; 72 ;Filantrópica;Municipal
MG;BARBACENA;31363197;76578244004539;CENTRO DE EDUCACAO INFANTIL SAGRADA FAMILIA;PRÉ-ESCOLA INTEGRAL CONVENIADA CAMPO ESPECIAL; 3 ;Filantrópica;Municipal
MG;BARBACENA;31285561;28068005000680;CENTRO DE EDUCACAO INFANTIL SAO PAULO DA CRUZ;CRECHE INTEGRAL CONVENIADA; 60 ;Filantrópica;Municipal
MG;BARBACENA;31285561;28068005000680;CENTRO DE EDUCACAO INFANTIL SAO PAULO DA CRUZ;CRECHE INTEGRAL CONVENIADA ESPECIAL; 5 ;Filantrópica;Municipal
MG;BARBACENA;31285561;28068005000680;CENTRO DE EDUCACAO INFANTIL SAO PAULO DA CRUZ;PRÉ-ESCOLA INTEGRAL CONVENIADA; 129 ;Filantrópica;Municipal
MG;BARBACENA;31285561;28068005000680;CENTRO DE EDUCACAO INFANTIL SAO PAULO DA CRUZ;PRÉ-ESCOLA INTEGRAL CONVENIADA ESPECIAL; 3 ;Filantrópica;Municipal
MG;BARBACENA;31276341;19558519000118;ESCOLA INFANTIL PEQUENO MARCOS;CRECHE INTEGRAL CONVENIADA; 61 ;Filantrópica;Municipal
MG;BARBACENA;31276341;19558519000118;ESCOLA INFANTIL PEQUENO MARCOS;CRECHE INTEGRAL CONVENIADA ESPECIAL; 4 ;Filantrópica;Municipal
MG;BARBACENA;31276341;19558519000118;ESCOLA INFANTIL PEQUENO MARCOS;PRÉ-ESCOLA INTEGRAL CONVENIADA; 68 ;Filantrópica;Municipal
MG;BARBACENA;31276341;19558519000118;ESCOLA INFANTIL PEQUENO MARCOS;PRÉ-ESCOLA INTEGRAL CONVENIADA ESPECIAL; 11 ;Filantrópica;Municipal
MG;BARBACENA;31294349;2930537000186;JARDIM DE INFANCIA SILVIA RODRIGUES;CRECHE INTEGRAL CONVENIADA; 50 ;Filantrópica;Municipal
MG;BARBACENA;31294349;2930537000186;JARDIM DE INFANCIA SILVIA RODRIGUES;CRECHE INTEGRAL CONVENIADA ESPECIAL; 1 ;Filantrópica;Municipal
MG;BARBACENA;31294349;2930537000186;JARDIM DE INFANCIA SILVIA RODRIGUES;PRÉ-ESCOLA INTEGRAL CONVENIADA; 83 ;Filantrópica;Municipal
MG;BARBACENA;31294349;2930537000186;JARDIM DE INFANCIA SILVIA RODRIGUES;PRÉ-ESCOLA INTEGRAL CONVENIADA ESPECIAL; 2 ;Filantrópica;Municipal
MG;BARBACENA;31346659;12783500000126;NUCLEO DE FORMACAO INTEGRAL SAO MIGUEL ARCANJO;CRECHE INTEGRAL CONVENIADA; 88 ;Filantrópica;Municipal
MG;BARBACENA;31346659;12783500000126;NUCLEO DE FORMACAO INTEGRAL SAO MIGUEL ARCANJO;PRÉ-ESCOLA INTEGRAL CONVENIADA; 104 ;Filantrópica;Municipal
MG;BARROSO;31245658;;ESCOLA ESPECIALIZADA ARCO-IRIS;CRECHE INTEGRAL CONVENIADA ESPECIAL; 7 ;Filantrópica;Estadual e Municipal
MG;BARROSO;31245658;;ESCOLA ESPECIALIZADA ARCO-IRIS;PRÉ-ESCOLA INTEGRAL CONVENIADA ESPECIAL; 8 ;Filantrópica;Estadual e Municipal
MG;BARROSO;31245658;;ESCOLA ESPECIALIZADA ARCO-IRIS;EDUCAÇÃO ESPECIAL CONVENIADA - FUNDAMENTAL ; 77 ;Filantrópica;Estadual e Municipal
MG;BELA VISTA DE MINAS;31276707;;NUCLEO DE EDUCACAO ESPECIAL DONA ZENI LAGE DE MAGALHAES OLIVEIRA - APAE DE BELA VISTA DE MINAS;EDUCAÇÃO ESPECIAL CONVENIADA - FUNDAMENTAL ; 4 ;Filantrópica;Estadual e Municipal
MG;BELA VISTA DE MINAS;31276707;;NUCLEO DE EDUCACAO ESPECIAL DONA ZENI LAGE DE MAGALHAES OLIVEIRA - APAE DE BELA VISTA DE MINAS;EDUCAÇÃO ESPECIAL CONVENIADA - FUNDAMENTAL ; 6 ;Filantrópica;Estadual e Municipal
MG;BELO HORIZONTE;31252751;;APAE ESCOLA OFICINA SOFIA ANTIPOFF;EDUCAÇÃO ESPECIAL CONVENIADA - FUNDAMENTAL ; 41 ;Filantrópica;Estadual
MG;BELO HORIZONTE;31252751;;APAE ESCOLA OFICINA SOFIA ANTIPOFF;EDUCAÇÃO ESPECIAL CONVENIADA - EJA FUNDAMENTAL ; 14 ;Filantrópica;Estadual
MG;BELO HORIZONTE;31308561;38734935000174;ASKE ASSISTENCIA SOCIAL KENNEDY;CRECHE INTEGRAL CONVENIADA; 216 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31308561;38734935000174;ASKE ASSISTENCIA SOCIAL KENNEDY;CRECHE INTEGRAL CONVENIADA ESPECIAL; 8 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31308561;38734935000174;ASKE ASSISTENCIA SOCIAL KENNEDY;PRÉ-ESCOLA INTEGRAL CONVENIADA; 125 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31308561;38734935000174;ASKE ASSISTENCIA SOCIAL KENNEDY;PRÉ-ESCOLA INTEGRAL CONVENIADA ESPECIAL; 13 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31375543;35145848000193;ASSOCIACAO ARCO ENCANTADO;CRECHE INTEGRAL CONVENIADA; 96 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31375543;35145848000193;ASSOCIACAO ARCO ENCANTADO;CRECHE INTEGRAL CONVENIADA ESPECIAL; 2 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31379808;39626683000122;ASSOCIACAO BENEFICENTE AMIGOS DO MUNDO CRIANCA;CRECHE INTEGRAL CONVENIADA; 38 ;Comunitária;Municipal
MG;BELO HORIZONTE;31379808;39626683000122;ASSOCIACAO BENEFICENTE AMIGOS DO MUNDO CRIANCA;CRECHE INTEGRAL CONVENIADA ESPECIAL; 2 ;Comunitária;Municipal
MG;BELO HORIZONTE;31314757;4492987000160;ASSOCIACAO BENEFICENTE CANTINHO DO BEBE;CRECHE INTEGRAL CONVENIADA; 55 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31282341;20489373000185;ASSOCIACAO COMUNITARIA DA VILA PRESIDENTE VARGAS;CRECHE INTEGRAL CONVENIADA; 118 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31282341;20489373000185;ASSOCIACAO COMUNITARIA DA VILA PRESIDENTE VARGAS;CRECHE INTEGRAL CONVENIADA ESPECIAL; 4 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31330787;7154741000176;ASSOCIACAO DA ESCOLINHA INFANTIL PEDACINHO DO CEU;CRECHE INTEGRAL CONVENIADA; 59 ;Comunitária;Municipal
MG;BELO HORIZONTE;31330787;7154741000176;ASSOCIACAO DA ESCOLINHA INFANTIL PEDACINHO DO CEU;CRECHE INTEGRAL CONVENIADA ESPECIAL; 1 ;Comunitária;Municipal
MG;BELO HORIZONTE;31320544;;ASSOCIACAO DAS OBRAS PAVONIANAS;CRECHE INTEGRAL CONVENIADA; 95 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31320544;;ASSOCIACAO DAS OBRAS PAVONIANAS;CRECHE INTEGRAL CONVENIADA ESPECIAL; 7 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31320544;;ASSOCIACAO DAS OBRAS PAVONIANAS;PRÉ-ESCOLA INTEGRAL CONVENIADA; 34 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31320544;;ASSOCIACAO DAS OBRAS PAVONIANAS;PRÉ-ESCOLA INTEGRAL CONVENIADA ESPECIAL; 4 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31308854;19984038000174;ASSOCIACAO DINAMICAS;CRECHE INTEGRAL CONVENIADA; 69 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31308854;19984038000174;ASSOCIACAO DINAMICAS;CRECHE INTEGRAL CONVENIADA ESPECIAL; 2 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31378020;;ASSOCIACAO EDUCACIONAL CULTURAL E ESPORTIVA DO JARDIM FELICIDADE- ABAFE;CRECHE INTEGRAL CONVENIADA; 36 ;Comunitária;Municipal
MG;BELO HORIZONTE;31378020;;ASSOCIACAO EDUCACIONAL CULTURAL E ESPORTIVA DO JARDIM FELICIDADE- ABAFE;CRECHE INTEGRAL CONVENIADA ESPECIAL; 2 ;Comunitária;Municipal
MG;BELO HORIZONTE;31332381;16861981000100;ASSOCIACAO ESPIRITA CRISTA LAR DA FRATERNIDADE;CRECHE INTEGRAL CONVENIADA; 49 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31332381;16861981000100;ASSOCIACAO ESPIRITA CRISTA LAR DA FRATERNIDADE;PRÉ-ESCOLA INTEGRAL CONVENIADA; 38 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31332381;16861981000100;ASSOCIACAO ESPIRITA CRISTA LAR DA FRATERNIDADE;PRÉ-ESCOLA INTEGRAL CONVENIADA ESPECIAL; 1 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31387118;16594511000208;ASSOCIACAO INSTITUTO INTEGRA - UNIDADE II;CRECHE INTEGRAL CONVENIADA; 51 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31387118;16594511000208;ASSOCIACAO INSTITUTO INTEGRA - UNIDADE II;CRECHE INTEGRAL CONVENIADA ESPECIAL; 1 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31308790;2968546000166;ASSOCIACAO MANTENEDORA DA CRECHE VO ANGELINA;CRECHE INTEGRAL CONVENIADA; 73 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31308790;2968546000166;ASSOCIACAO MANTENEDORA DA CRECHE VO ANGELINA;CRECHE INTEGRAL CONVENIADA ESPECIAL; 1 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31356034;33663745000190;ASSOCIACAO TREM DA ALEGRIA;CRECHE INTEGRAL CONVENIADA; 69 ;Comunitária;Municipal
MG;BELO HORIZONTE;31356034;33663745000190;ASSOCIACAO TREM DA ALEGRIA;CRECHE INTEGRAL CONVENIADA ESPECIAL; 1 ;Comunitária;Municipal
MG;BELO HORIZONTE;31376167;35673884000120;BALAO AMARELO;CRECHE INTEGRAL CONVENIADA; 47 ;Comunitária;Municipal
MG;BELO HORIZONTE;31376167;35673884000120;BALAO AMARELO;CRECHE INTEGRAL CONVENIADA ESPECIAL; 1 ;Comunitária;Municipal
MG;BELO HORIZONTE;31385808;48224071000102;BANANAS DE PIJAMA;CRECHE INTEGRAL CONVENIADA; 51 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31385808;48224071000102;BANANAS DE PIJAMA;CRECHE INTEGRAL CONVENIADA ESPECIAL; 1 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31365297;75637256001347;CASA DA CRIANCA SANTO ANTONIO;CRECHE INTEGRAL CONVENIADA; 112 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31365297;75637256001347;CASA DA CRIANCA SANTO ANTONIO;CRECHE INTEGRAL CONVENIADA ESPECIAL; 2 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31384631;20970711000287;CASA DO BEBE MARIA BESSA;CRECHE INTEGRAL CONVENIADA; 52 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31308552;65181745000140;CASA ESPIRITA URBANO;CRECHE INTEGRAL CONVENIADA; 107 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31308552;65181745000140;CASA ESPIRITA URBANO;CRECHE INTEGRAL CONVENIADA ESPECIAL; 2 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31375551;9604751000191;CASA FELIX;CRECHE INTEGRAL CONVENIADA; 35 ;Comunitária;Municipal
MG;BELO HORIZONTE;31355941;13410520000114;CENTRO COMUNITARIO DE EDUCACAO INFANTIL INSTITUTO TIA LUCIA;CRECHE INTEGRAL CONVENIADA; 73 ;Comunitária;Municipal
MG;BELO HORIZONTE;31355941;13410520000114;CENTRO COMUNITARIO DE EDUCACAO INFANTIL INSTITUTO TIA LUCIA;CRECHE INTEGRAL CONVENIADA ESPECIAL; 1 ;Comunitária;Municipal
MG;BELO HORIZONTE;31373427;32638867000163;CENTRO COMUNITARIO DE EDUCACAO LAGOINHA;CRECHE INTEGRAL CONVENIADA; 51 ;Comunitária;Municipal
MG;BELO HORIZONTE;31281824;65153082000150;CENTRO COMUNITARIO INFANTIL CAMINHANDO COM JESUS DO BAIRRO CAMARGOS;CRECHE INTEGRAL CONVENIADA; 88 ;Comunitária;Municipal
MG;BELO HORIZONTE;31308919;25578352000150;CENTRO CRISTAO EVANGELICO EDUCACIONAL;CRECHE INTEGRAL CONVENIADA; 64 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31343684;25578352000230;CENTRO CRISTAO EVANGELICO EDUCACIONAL;CRECHE INTEGRAL CONVENIADA; 67 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31308919;25578352000150;CENTRO CRISTAO EVANGELICO EDUCACIONAL;CRECHE INTEGRAL CONVENIADA ESPECIAL; 3 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31343684;25578352000230;CENTRO CRISTAO EVANGELICO EDUCACIONAL;CRECHE INTEGRAL CONVENIADA ESPECIAL; 3 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31343684;25578352000230;CENTRO CRISTAO EVANGELICO EDUCACIONAL;PRÉ-ESCOLA INTEGRAL CONVENIADA; 54 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31343684;25578352000230;CENTRO CRISTAO EVANGELICO EDUCACIONAL;PRÉ-ESCOLA INTEGRAL CONVENIADA ESPECIAL; 1 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31282278;25705153000165;CENTRO DE EDUCACAO COMUNITARIA SAGRADO CORACAO JESUS;CRECHE INTEGRAL CONVENIADA; 115 ;Comunitária;Municipal
MG;BELO HORIZONTE;31282278;25705153000165;CENTRO DE EDUCACAO COMUNITARIA SAGRADO CORACAO JESUS;CRECHE INTEGRAL CONVENIADA ESPECIAL; 7 ;Comunitária;Municipal
MG;BELO HORIZONTE;31308722;19844372000203;CENTRO DE EDUCACAO INFANTIL CASA DA CRIANCA;CRECHE INTEGRAL CONVENIADA; 91 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31308722;19844372000203;CENTRO DE EDUCACAO INFANTIL CASA DA CRIANCA;CRECHE INTEGRAL CONVENIADA ESPECIAL; 3 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31281841;25577388000119;CENTRO DE EDUCACAO INFANTIL JOAO PAULO II;CRECHE INTEGRAL CONVENIADA; 169 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31281841;25577388000119;CENTRO DE EDUCACAO INFANTIL JOAO PAULO II;CRECHE INTEGRAL CONVENIADA ESPECIAL; 1 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31281841;25577388000119;CENTRO DE EDUCACAO INFANTIL JOAO PAULO II;PRÉ-ESCOLA INTEGRAL CONVENIADA; 52 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31281841;25577388000119;CENTRO DE EDUCACAO INFANTIL JOAO PAULO II;PRÉ-ESCOLA INTEGRAL CONVENIADA ESPECIAL; 3 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31289566;19715697000105;CENTRO DE EDUCACAO INFANTIL LUCINDA ALVAREZ DE OLIVEIRA LEITE;CRECHE INTEGRAL CONVENIADA; 118 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31289566;19715697000105;CENTRO DE EDUCACAO INFANTIL LUCINDA ALVAREZ DE OLIVEIRA LEITE;CRECHE INTEGRAL CONVENIADA ESPECIAL; 2 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31289566;19715697000105;CENTRO DE EDUCACAO INFANTIL LUCINDA ALVAREZ DE OLIVEIRA LEITE;PRÉ-ESCOLA INTEGRAL CONVENIADA; 81 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31289566;19715697000105;CENTRO DE EDUCACAO INFANTIL LUCINDA ALVAREZ DE OLIVEIRA LEITE;PRÉ-ESCOLA INTEGRAL CONVENIADA ESPECIAL; 4 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31348023;19139088000236;CENTRO DE EDUCACAO INFANTIL MARIA FLORIPES;CRECHE INTEGRAL CONVENIADA; 76 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31348023;19139088000236;CENTRO DE EDUCACAO INFANTIL MARIA FLORIPES;PRÉ-ESCOLA INTEGRAL CONVENIADA; 60 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31348023;19139088000236;CENTRO DE EDUCACAO INFANTIL MARIA FLORIPES;PRÉ-ESCOLA INTEGRAL CONVENIADA ESPECIAL; 3 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31356417;11422064000105;CENTRO DE EDUCACAO INFANTIL PROFESSORA MARIA LUCIA HANNAS;CRECHE INTEGRAL CONVENIADA; 377 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31356417;11422064000105;CENTRO DE EDUCACAO INFANTIL PROFESSORA MARIA LUCIA HANNAS;CRECHE INTEGRAL CONVENIADA ESPECIAL; 11 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31356417;11422064000105;CENTRO DE EDUCACAO INFANTIL PROFESSORA MARIA LUCIA HANNAS;PRÉ-ESCOLA INTEGRAL CONVENIADA; 261 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31356417;11422064000105;CENTRO DE EDUCACAO INFANTIL PROFESSORA MARIA LUCIA HANNAS;PRÉ-ESCOLA INTEGRAL CONVENIADA ESPECIAL; 16 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31281484;26388470000168;CENTRO DE EDUCACAO INFANTIL SANTA CLARA CESCLAR;CRECHE INTEGRAL CONVENIADA; 108 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31281484;26388470000168;CENTRO DE EDUCACAO INFANTIL SANTA CLARA CESCLAR;PRÉ-ESCOLA INTEGRAL CONVENIADA; 85 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31281484;26388470000168;CENTRO DE EDUCACAO INFANTIL SANTA CLARA CESCLAR;PRÉ-ESCOLA INTEGRAL CONVENIADA ESPECIAL; 4 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31281409;17403148000684;CENTRO DE EDUCACAO INFANTIL SAO FRANCISCO;CRECHE INTEGRAL CONVENIADA; 98 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31281409;17403148000684;CENTRO DE EDUCACAO INFANTIL SAO FRANCISCO;CRECHE INTEGRAL CONVENIADA ESPECIAL; 1 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31281409;17403148000684;CENTRO DE EDUCACAO INFANTIL SAO FRANCISCO;PRÉ-ESCOLA INTEGRAL CONVENIADA; 69 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31281409;17403148000684;CENTRO DE EDUCACAO INFANTIL SAO FRANCISCO;PRÉ-ESCOLA INTEGRAL CONVENIADA ESPECIAL; 7 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31355976;18215566000104;CENTRO DE EDUCACAO INFANTIL ZELIA ALEIXO;CRECHE INTEGRAL CONVENIADA; 104 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31289922;42769729000177;CENTRO EDUCACIONAL ALICERCE PARA A VIDA;CRECHE INTEGRAL CONVENIADA; 82 ;Comunitária;Municipal
MG;BELO HORIZONTE;31290254;17176538000154;CENTRO EDUCACIONAL PROFESSOR ESTEVAO PINTO;CRECHE INTEGRAL CONVENIADA; 235 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31290254;17176538000154;CENTRO EDUCACIONAL PROFESSOR ESTEVAO PINTO;CRECHE INTEGRAL CONVENIADA ESPECIAL; 4 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31290254;17176538000154;CENTRO EDUCACIONAL PROFESSOR ESTEVAO PINTO;PRÉ-ESCOLA INTEGRAL CONVENIADA; 67 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31290254;17176538000154;CENTRO EDUCACIONAL PROFESSOR ESTEVAO PINTO;PRÉ-ESCOLA INTEGRAL CONVENIADA ESPECIAL; 4 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31289868;21126891000105;CENTRO EDUCATIVO COMUNITARIO ISRAEL PINHEIRO;CRECHE INTEGRAL CONVENIADA; 185 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31289868;21126891000105;CENTRO EDUCATIVO COMUNITARIO ISRAEL PINHEIRO;CRECHE INTEGRAL CONVENIADA ESPECIAL; 4 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31289868;21126891000105;CENTRO EDUCATIVO COMUNITARIO ISRAEL PINHEIRO;PRÉ-ESCOLA INTEGRAL CONVENIADA; 63 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31289868;21126891000105;CENTRO EDUCATIVO COMUNITARIO ISRAEL PINHEIRO;PRÉ-ESCOLA INTEGRAL CONVENIADA ESPECIAL; 4 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31299707;17492398001014;CENTRO INFANTIL BERENICE CATAO DE MAGALHAES PINTO;CRECHE INTEGRAL CONVENIADA; 84 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31299707;17492398001014;CENTRO INFANTIL BERENICE CATAO DE MAGALHAES PINTO;PRÉ-ESCOLA INTEGRAL CONVENIADA; 54 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31299707;17492398001014;CENTRO INFANTIL BERENICE CATAO DE MAGALHAES PINTO;PRÉ-ESCOLA INTEGRAL CONVENIADA ESPECIAL; 6 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31257508;65149080000197;CENTRO INFANTIL CABANA;CRECHE INTEGRAL CONVENIADA; 130 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31257508;65149080000197;CENTRO INFANTIL CABANA;CRECHE INTEGRAL CONVENIADA ESPECIAL; 4 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31257508;65149080000197;CENTRO INFANTIL CABANA;PRÉ-ESCOLA INTEGRAL CONVENIADA; 92 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31257508;65149080000197;CENTRO INFANTIL CABANA;PRÉ-ESCOLA INTEGRAL CONVENIADA ESPECIAL; 4 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31289876;1160544000183;CENTRO INFANTIL CAMINHO DO CEU;CRECHE INTEGRAL CONVENIADA; 134 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31289876;1160544000183;CENTRO INFANTIL CAMINHO DO CEU;CRECHE INTEGRAL CONVENIADA ESPECIAL; 1 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31383970;21508312000261;CENTRO INFANTIL CIMARA BABY;CRECHE INTEGRAL CONVENIADA; 72 ;Comunitária;Municipal
MG;BELO HORIZONTE;31383970;21508312000261;CENTRO INFANTIL CIMARA BABY;CRECHE INTEGRAL CONVENIADA ESPECIAL; 1 ;Comunitária;Municipal
MG;BELO HORIZONTE;31308781;2989715000144;CENTRO INFANTIL COMUNITARIO DE EDUCACAO CRIARTE;CRECHE INTEGRAL CONVENIADA; 91 ;Comunitária;Municipal
MG;BELO HORIZONTE;31308781;2989715000144;CENTRO INFANTIL COMUNITARIO DE EDUCACAO CRIARTE;CRECHE INTEGRAL CONVENIADA ESPECIAL; 3 ;Comunitária;Municipal
MG;BELO HORIZONTE;31299740;17492398001103;CENTRO INFANTIL ELISA DUQUE DE CATAO;CRECHE INTEGRAL CONVENIADA; 117 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31299740;17492398001103;CENTRO INFANTIL ELISA DUQUE DE CATAO;CRECHE INTEGRAL CONVENIADA ESPECIAL; 5 ;Filantrópica;Municipal
MG;BELO HORIZONTE;31299731;17492398000123;CENTRO INFANTIL GUIOMAR SCHMIDT SANCHES;CRECHE INTEGRAL CONVENIADA; 51 ;Filantrópica;Municipal
