Anexo VI;;;;;;;;;;;
Portaria Interministerial nº 11, de 28 de Agosto de 2026;;;;;;;;;;;
"Redes de Ensino Beneficiadas e Valores Distribuídos - Complementação da União-VAAR Ano de 2026
(art. 16, inciso VIII, da Lei nº 14.113/2020)";;;;;;;;;;;
;;;;;;;;;;;
UF;Ente Federado;Código IBGE;Coeficientes de distribuição da complementação da União-VAAR;Complementação da União-VAAR (R$);;;;;;;
BA;JUSSARI;2918555;0,000149784504;1.138.332,02;;;;;;;
BA;LAFAIETE COUTINHO;2918704;0,000088252840;670.703,78;;;;;;;
BA;LAGOA REAL;2918753;0,000111122511;844.508,67;;;;;;;
BA;LAJE;2918803;0,000346600401;2.634.093,13;;;;;;;
BA;LAJEDAO;2918902;0,000054845244;416.812,79;;;;;;;
BA;LAJEDO DO TABOCAL;2919058;0,000079375955;603.241,25;;;;;;;
BA;LAMARAO;2919108;0,000135742877;1.031.618,48;;;;;;;
BA;LENCOIS;2919306;0,000078797628;598.846,08;;;;;;;
BA;LICINIO DE ALMEIDA;2919405;0,000360350165;2.738.588,56;;;;;;;
BA;LIVRAMENTO DE NOSSA SENHORA;2919504;0,000736502314;5.597.269,02;;;;;;;
BA;MACAJUBA;2919603;0,000191855567;1.458.063,61;;;;;;;
BA;MACURURE;2919900;0,000137306392;1.043.500,88;;;;;;;
BA;MAETINGA;2919959;0,000103806823;788.910,91;;;;;;;
BA;MAIRI;2920106;0,000238403866;1.811.821,29;;;;;;;
BA;MALHADA;2920205;0,000285023164;2.166.118,55;;;;;;;
BA;MALHADA DE PEDRAS;2920304;0,000240279567;1.826.076,24;;;;;;;
BA;MANOEL VITORINO;2920403;0,000287834045;2.187.480,68;;;;;;;
BA;MANSIDAO;2920452;0,000202162657;1.536.395,41;;;;;;;
BA;MARACAS;2920502;0,000414921487;3.153.319,6;;;;;;;
BA;MARAGOGIPE;2920601;0,000537976988;4.088.516,59;;;;;;;
BA;MARAU;2920700;0,000413657794;3.143.715,79;;;;;;;
BA;MASCOTE;2920908;0,000212250803;1.613.063,29;;;;;;;
BA;MATA DE SAO JOAO;2921005;0,000975161422;7.411.030,1;;;;;;;
BA;MATINA;2921054;0,000100706379;765.348,17;;;;;;;
BA;MIGUEL CALMON;2921203;0,000351218427;2.669.189,2;;;;;;;
BA;MORPARA;2921609;0,000130634438;992.795,38;;;;;;;
BA;MORTUGABA;2921807;0,000231763388;1.761.355,00;;;;;;;
BA;MUNDO NOVO;2922102;0,000144779355;1.100.293,89;;;;;;;
BA;MUNIZ FERREIRA;2922201;0,000104539263;794.477,31;;;;;;;
BA;MUQUEM DE SAO FRANCISCO;2922250;0,000118700554;902.100,27;;;;;;;
BA;MURITIBA;2922300;0,000205858191;1.564.480,73;;;;;;;
BA;MUTUIPE;2922409;0,000294805599;2.240.463,08;;;;;;;
BA;NILO PECANHA;2922607;0,000303770955;2.308.597,98;;;;;;;
BA;NOVA FATIMA;2922730;0,000076398073;580.609,94;;;;;;;
BA;NOVA IBIA;2922755;0,000129006091;980.420,27;;;;;;;
BA;NOVA REDENCAO;2922854;0,000113810849;864.939,49;;;;;;;
BA;NOVA SOURE;2922904;0,000199135524;1.513.389,81;;;;;;;
BA;NOVO HORIZONTE;2923035;0,000287223373;2.182.839,7;;;;;;;
BA;NOVO TRIUNFO;2923050;0,000278691765;2.118.001,2;;;;;;;
BA;OLINDINA;2923100;0,000444226364;3.376.030,76;;;;;;;
BA;OLIVEIRA DOS BREJINHOS;2923209;0,000196960285;1.496.858,43;;;;;;;
BA;OUROLANDIA;2923357;0,000349298273;2.654.596,41;;;;;;;
BA;PALMEIRAS;2923506;0,000071604394;544.178,95;;;;;;;
BA;PARAMIRIM;2923605;0,00016211971;1.232.077,09;;;;;;;
BA;PARATINGA;2923704;0,000490260105;3.725.877,9;;;;;;;
BA;PARIPIRANGA;2923803;0,000207777532;1.579.067,33;;;;;;;
BA;PAU BRASIL;2923902;0,000168633109;1.281.577,61;;;;;;;
BA;PE DE SERRA;2924058;0,000161112218;1.224.420,36;;;;;;;
BA;PEDRO ALEXANDRE;2924207;0,000289370685;2.199.158,83;;;;;;;
BA;PILAO ARCADO;2924405;0,000528596174;4.017.224,29;;;;;;;
BA;PINDAI;2924504;0,000348647823;2.649.653,13;;;;;;;
BA;PINDOBACU;2924603;0,000536364976;4.076.265,62;;;;;;;
BA;PIRITIBA;2924801;0,000249134354;1.893.370,83;;;;;;;
BA;PLANALTINO;2924900;0,000141297193;1.073.830,16;;;;;;;
BA;PORTO SEGURO;2925303;0,002616309684;19.883.425,83;;;;;;;
BA;POTIRAGUA;2925402;0,000167956277;1.276.433,82;;;;;;;
BA;PRESIDENTE DUTRA;2925600;0,000103758146;788.540,98;;;;;;;
BA;PRESIDENTE JANIO QUADROS;2925709;0,000191983394;1.459.035,07;;;;;;;
BA;QUEIMADAS;2925808;0,000528171211;4.013.994,66;;;;;;;
BA;QUIJINGUE;2925907;0,000280465524;2.131.481,41;;;;;;;
BA;QUIXABEIRA;2925931;0,000446719664;3.394.979,33;;;;;;;
BA;RETIROLANDIA;2926103;0,000107512379;817.072,39;;;;;;;
BA;RIACHAO DAS NEVES;2926202;0,000348178247;2.646.084,44;;;;;;;
BA;RIACHAO DO JACUIPE;2926301;0,000183891588;1.397.538,97;;;;;;;
BA;RIBEIRA DO AMPARO;2926509;0,000373629896;2.839.511,84;;;;;;;
BA;RIBEIRAO DO LARGO;2926657;0,00016790124;1.276.015,55;;;;;;;
BA;RIO DE CONTAS;2926707;0,000177129791;1.346.150,68;;;;;;;
BA;RIO DO ANTONIO;2926806;0,000314397992;2.389.361,32;;;;;;;
BA;RIO DO PIRES;2926905;0,000214336091;1.628.911,06;;;;;;;
BA;RIO REAL;2927002;0,000665031889;5.054.108,21;;;;;;;
BA;RODELAS;2927101;0,000170912773;1.298.902,6;;;;;;;
