Cronograma da Complementação da União-VAAF 2026 - Portaria Interministerial MEC MF nº 11, de 28 de Agosto de 2026;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
UF;Ente Federado;"Código
IBGE";Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro;"Janeiro do
Ano Seguinte";Total
PA;SANTA LUZIA DO PARA;1506559; 588.403,78 ; 647.244,16 ; 706.084,53 ; 764.924,91 ; 794.278,52 ; 841.738,03 ; 841.738,03 ; 897.853,90 ; 922.194,65 ; 933.340,56 ; 933.340,56 ; 933.340,56 ; 1.724.248,21 ; 11.528.730,41 
PA;SANTA MARIA DAS BARREIRAS;1506583; 568.752,36 ; 625.627,60 ; 682.502,83 ; 739.378,07 ; 767.751,33 ; 813.625,80 ; 813.625,80 ; 867.867,52 ; 891.395,33 ; 902.169,00 ; 902.169,00 ; 902.169,00 ; 1.666.662,04 ; 11.143.695,65 
PA;SANTA MARIA DO PARA;1506609; 427.983,09 ; 470.781,40 ; 513.579,71 ; 556.378,02 ; 577.728,74 ; 612.249,03 ; 612.249,03 ; 653.065,64 ; 692.842,77 ; 681.818,48 ; 681.818,48 ; 681.818,48 ; 1.259.587,70 ; 8.421.900,58 
PA;SANTANA DO ARAGUAIA;1506708; 1.863.144,96 ; 2.049.459,45 ; 2.235.773,95 ; 2.422.088,44 ; 2.515.034,85 ; 2.665.312,54 ; 2.665.312,54 ; 2.843.000,05 ; 2.920.073,53 ; 2.955.366,41 ; 2.955.366,41 ; 2.955.366,41 ; 5.459.727,63 ; 36.505.027,16 
PA;SANTAREM;1506807; 8.102.782,63 ; 8.913.060,89 ; 9.723.339,16 ; 10.533.617,42 ; 10.937.839,62 ; 11.591.394,49 ; 11.591.394,49 ; 12.364.154,12 ; 12.822.606,55 ; 12.869.257,82 ; 12.869.257,82 ; 12.869.257,82 ; 23.774.596,04 ; 158.962.558,84 
PA;SANTAREM NOVO;1506906; 214.194,82 ; 235.614,30 ; 257.033,78 ; 278.453,26 ; 289.138,76 ; 306.415,30 ; 306.415,30 ; 326.842,99 ; 353.157,38 ; 342.086,79 ; 342.086,79 ; 342.086,79 ; 631.969,25 ; 4.225.495,51 
PA;SANTO ANTONIO DO TAUA;1507003; 836.706,93 ; 920.377,63 ; 1.004.048,32 ; 1.087.719,01 ; 1.129.459,68 ; 1.196.946,85 ; 1.196.946,85 ; 1.276.743,31 ; 1.330.071,75 ; 1.329.699,04 ; 1.329.699,04 ; 1.329.699,04 ; 2.456.478,69 ; 16.424.596,16 
PA;SAO CAETANO DE ODIVELAS;1507102; 470.561,59 ; 517.617,75 ; 564.673,91 ; 611.730,07 ; 635.204,90 ; 673.159,49 ; 673.159,49 ; 718.036,79 ; 756.681,18 ; 748.971,90 ; 748.971,90 ; 748.971,90 ; 1.383.646,57 ; 9.251.387,43 
PA;SAO DOMINGOS DO ARAGUAIA;1507151; 541.029,19 ; 595.132,10 ; 649.235,02 ; 703.337,94 ; 730.328,17 ; 773.966,55 ; 773.966,55 ; 825.564,32 ; 860.350,69 ; 859.846,83 ; 859.846,83 ; 859.846,83 ; 1.588.476,29 ; 10.620.927,30 
PA;SAO DOMINGOS DO CAPIM;1507201; 1.045.586,03 ; 1.150.144,63 ; 1.254.703,24 ; 1.359.261,84 ; 1.411.422,82 ; 1.495.757,78 ; 1.495.757,78 ; 1.595.474,96 ; 1.643.324,65 ; 1.659.146,79 ; 1.659.146,79 ; 1.659.146,79 ; 3.065.098,64 ; 20.493.972,73 
PA;SAO FELIX DO XINGU;1507300; 1.989.412,04 ; 2.188.353,25 ; 2.387.294,45 ; 2.586.235,66 ; 2.633.338,82 ; 2.833.406,59 ; 2.833.406,59 ; 3.022.300,36 ; 3.119.857,93 ; 3.143.835,15 ; 3.143.835,15 ; 3.143.835,15 ; 5.807.903,76 ; 38.833.014,91 
PA;SAO FRANCISCO DO PARA;1507409; 396.969,54 ; 436.666,49 ; 476.363,44 ; 516.060,40 ; 535.863,95 ; 567.882,75 ; 567.882,75 ; 605.741,60 ; 647.135,31 ; 633.010,37 ; 633.010,37 ; 633.010,37 ; 1.169.419,88 ; 7.819.017,23 
PA;SAO GERALDO DO ARAGUAIA;1507458; 767.978,26 ; 844.776,09 ; 921.573,91 ; 998.371,74 ; 1.036.683,75 ; 1.098.627,40 ; 1.098.627,40 ; 1.171.869,22 ; 1.226.953,69 ; 1.221.292,77 ; 1.221.292,77 ; 1.221.292,77 ; 2.256.209,53 ; 15.085.549,29 
PA;SAO JOAO DA PONTA;1507466; 157.245,62 ; 172.970,19 ; 188.694,75 ; 204.419,31 ; 212.263,79 ; 224.946,93 ; 224.946,93 ; 239.943,39 ; 246.448,24 ; 249.426,88 ; 249.426,88 ; 249.426,88 ; 460.789,85 ; 3.080.949,64 
PA;SAO JOAO DE PIRABAS;1507474; 579.168,20 ; 637.085,02 ; 695.001,84 ; 752.918,66 ; 781.811,53 ; 828.526,12 ; 828.526,12 ; 883.761,19 ; 952.304,75 ; 924.631,76 ; 924.631,76 ; 924.631,76 ; 1.708.159,63 ; 11.421.158,34 
PA;SAO JOAO DO ARAGUAIA;1507508; 399.528,01 ; 439.480,81 ; 479.433,61 ; 519.386,41 ; 539.317,61 ; 571.542,77 ; 571.542,77 ; 609.645,62 ; 631.108,44 ; 634.398,81 ; 634.398,81 ; 634.398,81 ; 1.171.984,86 ; 7.836.167,33 
PA;SAO MIGUEL DO GUAMA;1507607; 1.801.153,04 ; 1.981.268,34 ; 2.161.383,64 ; 2.341.498,95 ; 2.431.352,77 ; 2.576.630,32 ; 2.576.630,32 ; 2.748.405,67 ; 2.946.233,11 ; 2.873.465,40 ; 2.873.465,40 ; 2.873.465,40 ; 5.308.424,17 ; 35.493.376,53 
PA;SAO SEBASTIAO DA BOA VISTA;1507706; 896.739,29 ; 986.413,21 ; 1.076.087,14 ; 1.165.761,07 ; 1.210.496,54 ; 1.282.825,82 ; 1.282.825,82 ; 1.368.347,54 ; 1.426.026,84 ; 1.425.172,67 ; 1.425.172,67 ; 1.425.172,67 ; 2.632.856,14 ; 17.603.897,41 
PA;SAPUCAIA;1507755; 246.628,88 ; 271.291,76 ; 295.954,65 ; 320.617,54 ; 332.921,07 ; 352.813,68 ; 352.813,68 ; 376.334,60 ; 390.100,51 ; 391.683,63 ; 391.683,63 ; 391.683,63 ; 723.594,19 ; 4.838.121,46 
PA;SENADOR JOSE PORFIRIO;1507805; 992.776,83 ; 1.092.054,52 ; 1.191.332,21 ; 1.290.609,89 ; 1.340.136,39 ; 1.420.211,86 ; 1.420.211,86 ; 1.514.892,65 ; 1.563.541,80 ; 1.575.777,17 ; 1.575.777,17 ; 1.575.777,17 ; 2.911.082,06 ; 19.464.181,56 
PA;SOURE;1507904; 568.745,37 ; 625.619,91 ; 682.494,45 ; 739.368,98 ; 767.741,89 ; 813.615,80 ; 813.615,80 ; 867.856,85 ; 897.869,83 ; 903.022,09 ; 903.022,09 ; 903.022,09 ; 1.668.238,05 ; 11.154.233,21 
PA;TAILANDIA;1507953; 2.209.062,52 ; 2.429.968,77 ; 2.650.875,03 ; 2.871.781,28 ; 2.981.984,42 ; 3.160.163,16 ; 3.160.163,16 ; 3.370.840,70 ; 3.470.523,62 ; 3.505.175,30 ; 3.505.175,30 ; 3.505.175,30 ; 6.475.441,55 ; 43.296.330,10 
PA;TERRA ALTA;1507961; 262.900,09 ; 289.190,11 ; 315.480,12 ; 341.770,13 ; 354.885,39 ; 376.090,40 ; 376.090,40 ; 401.163,09 ; 414.474,86 ; 417.343,24 ; 417.343,24 ; 417.343,24 ; 770.997,61 ; 5.155.071,93 
PA;TERRA SANTA;1507979; 615.749,42 ; 677.324,35 ; 738.899,30 ; 800.474,24 ; 831.192,02 ; 880.857,19 ; 880.857,19 ; 939.581,00 ; 966.696,73 ; 976.935,91 ; 976.935,91 ; 976.935,91 ; 1.804.786,02 ; 12.067.225,19 
PA;TOME-ACU;1508001; 2.421.702,21 ; 2.663.872,43 ; 2.906.042,65 ; 3.148.212,87 ; 3.269.023,93 ; 3.464.353,78 ; 3.464.353,78 ; 3.695.310,70 ; 3.884.692,23 ; 3.853.249,79 ; 3.853.249,79 ; 3.853.249,79 ; 7.118.472,44 ; 47.595.786,40 
PA;TRACUATEUA;1508035; 780.993,31 ; 859.092,64 ; 937.191,97 ; 1.015.291,30 ; 1.054.252,59 ; 1.117.246,01 ; 1.117.246,01 ; 1.191.729,08 ; 1.254.361,28 ; 1.242.871,55 ; 1.242.871,55 ; 1.242.871,55 ; 2.296.074,05 ; 15.352.092,88 
PA;TRAIRAO;1508050; 484.498,18 ; 532.948,00 ; 581.397,81 ; 629.847,63 ; 654.017,71 ; 693.096,41 ; 693.096,41 ; 739.302,83 ; 759.345,27 ; 768.522,94 ; 768.522,94 ; 768.522,94 ; 1.419.765,05 ; 9.492.884,13 
PA;TUCUMA;1508084; 983.457,82 ; 1.081.803,60 ; 1.180.149,38 ; 1.278.495,17 ; 1.327.556,76 ; 1.406.880,58 ; 1.406.880,58 ; 1.500.672,62 ; 1.558.745,51 ; 1.562.302,19 ; 1.562.302,19 ; 1.562.302,19 ; 2.886.188,46 ; 19.297.737,05 
PA;TUCURUI;1508100; 2.972.984,80 ; 3.270.283,27 ; 3.567.581,75 ; 3.864.880,23 ; 4.013.193,03 ; 4.252.988,27 ; 4.252.988,27 ; 4.536.520,82 ; 4.694.756,42 ; 4.720.518,84 ; 4.720.518,84 ; 4.720.518,84 ; 8.720.660,52 ; 58.308.393,90 
PA;ULIANOPOLIS;1508126; 847.787,74 ; 932.566,52 ; 1.017.345,30 ; 1.102.124,07 ; 1.144.417,52 ; 1.212.798,45 ; 1.212.798,45 ; 1.293.651,68 ; 1.337.027,06 ; 1.345.888,38 ; 1.345.888,38 ; 1.345.888,38 ; 2.486.386,79 ; 16.624.568,75 
PA;URUARA;1508159; 1.641.240,79 ; 1.805.364,87 ; 1.969.488,95 ; 2.133.613,03 ; 2.215.489,34 ; 2.347.868,67 ; 2.347.868,67 ; 2.504.393,24 ; 2.606.238,45 ; 2.607.900,55 ; 2.607.900,55 ; 2.607.900,55 ; 4.817.821,11 ; 32.213.088,75 
PA;VIGIA;1508209; 957.574,85 ; 1.053.332,33 ; 1.149.089,82 ; 1.244.847,30 ; 1.292.617,69 ; 1.369.853,83 ; 1.369.853,83 ; 1.461.177,42 ; 1.539.881,72 ; 1.524.137,78 ; 1.524.137,78 ; 1.524.137,78 ; 2.815.683,74 ; 18.826.325,87 
PA;VISEU;1508308; 2.025.858,16 ; 2.228.443,97 ; 2.431.029,79 ; 2.633.615,60 ; 2.734.679,26 ; 2.898.081,08 ; 2.898.081,08 ; 3.091.286,49 ; 3.188.604,25 ; 3.215.266,72 ; 3.215.266,72 ; 3.215.266,72 ; 5.939.866,04 ; 39.715.345,90 
PA;VITORIA DO XINGU;1508357; 657.294,09 ; 723.023,50 ; 788.752,90 ; 854.482,31 ; 887.272,63 ; 940.288,71 ; 940.288,71 ; 1.002.974,63 ; 1.058.499,52 ; 1.046.391,60 ; 1.046.391,60 ; 1.046.391,60 ; 1.933.098,08 ; 12.925.149,89 
PA;XINGUARA;1508407; 1.190.561,94 ; 1.309.618,13 ; 1.428.674,32 ; 1.547.730,51 ; 1.607.123,88 ; 1.703.152,32 ; 1.703.152,32 ; 1.816.695,81 ; 1.886.803,24 ; 1.891.277,83 ; 1.891.277,83 ; 1.891.277,83 ; 3.493.936,26 ; 23.361.282,22 
PA;PARÁ;15; 69.782.638,73 ; 76.760.902,60 ; 83.739.166,47 ; 90.717.430,34 ; 93.757.642,61 ; 99.721.162,81 ; 99.721.162,81 ; 106.369.240,33 ; 110.436.674,98 ; 110.731.101,38 ; 110.731.101,38 ; 110.731.101,38 ; 204.564.027,05 ; 1.367.763.352,84 
PB;AGUA BRANCA;2500106; 47.711,19 ; 52.482,32 ; 57.253,44 ; 62.024,56 ; 90.780,59 ; 96.358,00 ; 96.358,00 ; 102.781,86 ; 90.402,20 ; 90.195,75 ; 90.195,75 ; 90.195,75 ; 166.627,13 ; 1.133.366,53 
PB;AGUIAR;2500205; 30.831,44 ; 33.914,58 ; 36.997,72 ; 40.080,86 ; 58.663,28 ; 62.267,46 ; 62.267,46 ; 66.418,62 ; 57.450,05 ; 58.159,85 ; 58.159,85 ; 58.159,85 ; 107.444,18 ; 730.815,19 
PB;ALAGOA GRANDE;2500304; 96.530,60 ; 106.183,66 ; 115.836,72 ; 125.489,78 ; 183.669,78 ; 194.954,14 ; 194.954,14 ; 207.951,08 ; 184.392,22 ; 182.679,30 ; 182.679,30 ; 182.679,30 ; 337.480,74 ; 2.295.480,77 
PB;ALAGOA NOVA;2500403; 90.372,94 ; 99.410,24 ; 108.447,53 ; 117.484,82 ; 171.953,53 ; 182.518,07 ; 182.518,07 ; 194.685,94 ; 176.423,69 ; 171.517,78 ; 171.517,78 ; 171.517,78 ; 316.861,00 ; 2.155.229,18 
PB;ALAGOINHA;2500502; 47.632,61 ; 52.395,87 ; 57.159,14 ; 61.922,40 ; 90.631,07 ; 96.199,29 ; 96.199,29 ; 102.612,58 ; 90.231,07 ; 90.044,31 ; 90.044,31 ; 90.044,31 ; 166.347,36 ; 1.131.463,61 
PB;ALCANTIL;2500536; 28.052,88 ; 30.858,17 ; 33.663,46 ; 36.468,75 ; 53.376,52 ; 56.655,87 ; 56.655,87 ; 60.432,93 ; 53.838,88 ; 53.121,37 ; 53.121,37 ; 53.121,37 ; 98.136,13 ; 667.503,59 
PB;ALGODAO DE JANDAIRA;2500577; 13.142,76 ; 14.457,04 ; 15.771,31 ; 17.085,59 ; 25.006,87 ; 26.543,25 ; 26.543,25 ; 28.312,80 ; 25.117,81 ; 24.873,64 ; 24.873,64 ; 24.873,64 ; 45.951,43 ; 312.553,03 
PB;ALHANDRA;2500601; 92.613,49 ; 101.874,84 ; 111.136,19 ; 120.397,54 ; 176.216,66 ; 187.043,11 ; 187.043,11 ; 199.512,65 ; 176.431,64 ; 175.204,42 ; 175.204,42 ; 175.204,42 ; 323.671,68 ; 2.201.554,16 
PB;AMPARO;2500734; 9.663,05 ; 10.629,36 ; 11.595,66 ; 12.561,97 ; 18.385,98 ; 19.515,59 ; 19.515,59 ; 20.816,63 ; 18.005,74 ; 18.228,20 ; 18.228,20 ; 18.228,20 ; 33.674,68 ; 229.048,85 
PB;APARECIDA;2500775; 36.353,78 ; 39.989,15 ; 43.624,53 ; 47.259,91 ; 69.170,71 ; 73.420,44 ; 73.420,44 ; 78.315,14 ; 68.327,96 ; 68.653,25 ; 68.653,25 ; 68.653,25 ; 126.829,64 ; 862.671,45 
PB;ARACAGI;2500809; 69.908,75 ; 76.899,62 ; 83.890,49 ; 90.881,37 ; 133.016,09 ; 141.188,38 ; 141.188,38 ; 150.600,94 ; 132.559,35 ; 132.171,82 ; 132.171,82 ; 132.171,82 ; 244.173,48 ; 1.660.822,31 
PB;ARARA;2500908; 37.367,58 ; 41.104,33 ; 44.841,09 ; 48.577,84 ; 71.099,66 ; 75.467,91 ; 75.467,91 ; 80.499,11 ; 70.068,31 ; 70.546,39 ; 70.546,39 ; 70.546,39 ; 130.327,01 ; 886.459,90 
PB;ARARUNA;2501005; 84.048,11 ; 92.452,93 ; 100.857,74 ; 109.262,55 ; 159.919,22 ; 169.744,39 ; 169.744,39 ; 181.060,69 ; 158.528,34 ; 158.795,12 ; 158.795,12 ; 158.795,12 ; 293.357,23 ; 1.995.360,96 
PB;AREIA;2501104; 98.103,40 ; 107.913,74 ; 117.724,08 ; 127.534,42 ; 186.662,35 ; 198.130,58 ; 198.130,58 ; 211.339,29 ; 182.801,94 ; 185.060,45 ; 185.060,45 ; 185.060,45 ; 341.879,65 ; 2.325.401,37 
PB;AREIA DE BARAUNAS;2501153; 8.831,21 ; 9.714,33 ; 10.597,45 ; 11.480,57 ; 16.803,22 ; 17.835,59 ; 17.835,59 ; 19.024,63 ; 16.455,72 ; 16.659,02 ; 16.659,02 ; 16.659,02 ; 30.775,79 ; 209.331,16 
PB;AREIAL;2501203; 39.015,92 ; 42.917,51 ; 46.819,10 ; 50.720,69 ; 74.235,99 ; 78.796,93 ; 78.796,93 ; 84.050,06 ; 74.166,85 ; 73.788,87 ; 73.788,87 ; 73.788,87 ; 136.317,15 ; 927.203,75 
PB;AROEIRAS;2501302; 89.587,76 ; 98.546,54 ; 107.505,31 ; 116.464,09 ; 170.459,56 ; 180.932,31 ; 180.932,31 ; 192.994,47 ; 167.729,22 ; 169.099,71 ; 169.099,71 ; 169.099,71 ; 312.393,86 ; 2.124.844,56 
PB;ASSUNCAO;2501351; 22.144,00 ; 24.358,39 ; 26.572,79 ; 28.787,19 ; 42.133,61 ; 44.722,23 ; 44.722,23 ; 47.703,71 ; 42.189,10 ; 41.892,11 ; 41.892,11 ; 41.892,11 ; 77.391,26 ; 526.400,83 
PB;BAIA DA TRAICAO;2501401; 81.836,64 ; 90.020,30 ; 98.203,96 ; 106.387,63 ; 155.711,41 ; 165.278,06 ; 165.278,06 ; 176.296,60 ; 154.729,97 ; 154.665,20 ; 154.665,20 ; 154.665,20 ; 285.727,63 ; 1.943.465,86 
PB;BANANEIRAS;2501500; 83.924,92 ; 92.317,42 ; 100.709,91 ; 109.102,40 ; 159.684,83 ; 169.495,59 ; 169.495,59 ; 180.795,30 ; 158.215,29 ; 158.551,92 ; 158.551,92 ; 158.551,92 ; 292.907,94 ; 1.992.304,93 
PB;BARAUNA;2501534; 22.339,54 ; 24.573,49 ; 26.807,45 ; 29.041,40 ; 42.505,67 ; 45.117,15 ; 45.117,15 ; 48.124,96 ; 42.630,24 ; 42.270,93 ; 42.270,93 ; 42.270,93 ; 78.091,09 ; 531.160,95 
PB;BARRA DE SANTA ROSA;2501609; 53.554,97 ; 58.910,47 ; 64.265,97 ; 69.621,46 ; 101.899,60 ; 108.160,14 ; 108.160,14 ; 115.370,82 ; 100.065,78 ; 101.060,56 ; 101.060,56 ; 101.060,56 ; 186.698,72 ; 1.269.889,75 
PB;BARRA DE SANTANA;2501575; 42.468,16 ; 46.714,98 ; 50.961,79 ; 55.208,61 ; 80.804,61 ; 85.769,11 ; 85.769,11 ; 91.487,05 ; 79.133,46 ; 80.111,16 ; 80.111,16 ; 80.111,16 ; 147.996,91 ; 1.006.647,27 
PB;BARRA DE SAO MIGUEL;2501708; 53.811,19 ; 59.192,31 ; 64.573,43 ; 69.954,55 ; 102.387,10 ; 108.677,60 ; 108.677,60 ; 115.922,78 ; 100.269,61 ; 101.508,44 ; 101.508,44 ; 101.508,44 ; 187.526,13 ; 1.275.517,61 
PB;BAYEUX;2501807; 189.862,10 ; 208.848,31 ; 227.834,52 ; 246.820,73 ; 361.252,58 ; 383.447,34 ; 383.447,34 ; 409.010,50 ; 371.218,81 ; 360.411,61 ; 360.411,61 ; 360.411,61 ; 665.822,43 ; 4.528.799,49 
PB;BELEM;2501906; 47.133,04 ; 51.846,34 ; 56.559,65 ; 61.272,95 ; 89.680,52 ; 95.190,35 ; 95.190,35 ; 101.536,37 ; 89.889,55 ; 89.178,28 ; 89.178,28 ; 89.178,28 ; 164.747,47 ; 1.120.581,45 
PB;BELEM DO BREJO DO CRUZ;2502003; 31.598,61 ; 34.758,48 ; 37.918,34 ; 41.078,20 ; 60.123,01 ; 63.816,87 ; 63.816,87 ; 68.071,33 ; 58.879,58 ; 59.607,04 ; 59.607,04 ; 59.607,04 ; 110.117,73 ; 749.000,14 
PB;BERNARDINO BATISTA;2502052; 39.111,06 ; 43.022,16 ; 46.933,27 ; 50.844,38 ; 74.417,02 ; 78.989,07 ; 78.989,07 ; 84.255,01 ; 72.877,97 ; 73.778,38 ; 73.778,38 ; 73.778,38 ; 136.297,77 ; 927.071,93 
PB;BOA VENTURA;2502102; 17.618,57 ; 19.380,42 ; 21.142,28 ; 22.904,14 ; 33.523,03 ; 35.582,63 ; 35.582,63 ; 37.954,80 ; 33.682,65 ; 33.345,85 ; 33.345,85 ; 33.345,85 ; 61.602,94 ; 419.011,63 
PB;BOA VISTA;2502151; 30.352,21 ; 33.387,42 ; 36.422,64 ; 39.457,87 ; 57.751,45 ; 61.299,61 ; 61.299,61 ; 65.386,25 ; 57.448,39 ; 57.371,32 ; 57.371,32 ; 57.371,32 ; 105.987,46 ; 720.906,86 
PB;BOM JESUS;2502201; 19.226,87 ; 21.149,56 ; 23.072,25 ; 24.994,94 ; 36.583,18 ; 38.830,79 ; 38.830,79 ; 41.419,50 ; 36.584,45 ; 36.367,42 ; 36.367,42 ; 36.367,42 ; 67.184,97 ; 456.979,55 
PB;BOM SUCESSO;2502300; 17.223,91 ; 18.946,30 ; 20.668,69 ; 22.391,08 ; 32.772,11 ; 34.785,57 ; 34.785,57 ; 37.104,61 ; 32.365,68 ; 32.526,02 ; 32.526,02 ; 32.526,02 ; 60.088,39 ; 408.710,00 
PB;BONITO DE SANTA FE;2502409; 41.250,52 ; 45.375,58 ; 49.500,63 ; 53.625,68 ; 78.487,80 ; 83.309,96 ; 83.309,96 ; 88.863,96 ; 78.261,43 ; 77.995,21 ; 77.995,21 ; 77.995,21 ; 144.087,92 ; 980.059,06 
PB;BOQUEIRAO;2502508; 54.429,78 ; 59.872,76 ; 65.315,74 ; 70.758,72 ; 103.564,10 ; 109.926,92 ; 109.926,92 ; 117.255,38 ; 102.683,60 ; 102.838,76 ; 102.838,76 ; 102.838,76 ; 189.983,76 ; 1.292.233,94 
PB;BORBOREMA;2502706; 17.105,87 ; 18.816,46 ; 20.527,04 ; 22.237,63 ; 32.547,52 ; 34.547,18 ; 34.547,18 ; 36.850,33 ; 32.401,76 ; 32.336,53 ; 32.336,53 ; 32.336,53 ; 59.738,32 ; 406.328,87 
PB;BREJO DO CRUZ;2502805; 67.695,20 ; 74.464,72 ; 81.234,24 ; 88.003,76 ; 128.804,36 ; 136.717,88 ; 136.717,88 ; 145.832,41 ; 128.101,35 ; 127.953,03 ; 127.953,03 ; 127.953,03 ; 236.379,73 ; 1.607.810,62 
PB;BREJO DOS SANTOS;2502904; 20.246,08 ; 22.270,69 ; 24.295,30 ; 26.319,91 ; 38.522,44 ; 40.889,19 ; 40.889,19 ; 43.615,14 ; 39.897,89 ; 38.473,27 ; 38.473,27 ; 38.473,27 ; 71.075,31 ; 483.440,95 
PB;CAAPORA;2503001; 101.208,49 ; 111.329,34 ; 121.450,18 ; 131.571,03 ; 192.570,44 ; 204.401,64 ; 204.401,64 ; 218.028,42 ; 188.650,46 ; 190.925,94 ; 190.925,94 ; 190.925,94 ; 352.715,54 ; 2.399.105,01 
PB;CABACEIRAS;2503100; 34.842,18 ; 38.326,40 ; 41.810,62 ; 45.294,83 ; 66.294,57 ; 70.367,60 ; 70.367,60 ; 75.058,78 ; 64.923,52 ; 65.725,65 ; 65.725,65 ; 65.725,65 ; 121.421,20 ; 825.884,24 
PB;CABEDELO;2503209; 179.739,21 ; 197.713,13 ; 215.687,05 ; 233.660,97 ; 341.991,66 ; 363.003,06 ; 363.003,06 ; 387.203,26 ; 341.611,06 ; 339.923,81 ; 339.923,81 ; 339.923,81 ; 627.973,37 ; 4.271.357,23 
PB;CACHOEIRA DOS INDIOS;2503308; 39.690,30 ; 43.659,33 ; 47.628,36 ; 51.597,39 ; 75.519,14 ; 80.158,92 ; 80.158,92 ; 85.502,85 ; 75.855,75 ; 75.117,02 ; 75.117,02 ; 75.117,02 ; 138.770,77 ; 943.892,79 
PB;CACIMBA DE AREIA;2503407; 12.872,77 ; 14.160,05 ; 15.447,33 ; 16.734,61 ; 24.493,16 ; 25.997,98 ; 25.997,98 ; 27.731,18 ; 24.095,54 ; 24.297,08 ; 24.297,08 ; 24.297,08 ; 44.886,29 ; 305.308,15 
PB;CACIMBA DE DENTRO;2503506; 56.834,20 ; 62.517,61 ; 68.201,03 ; 73.884,45 ; 108.139,01 ; 114.782,89 ; 114.782,89 ; 122.435,09 ; 105.902,56 ; 107.210,98 ; 107.210,98 ; 107.210,98 ; 198.060,97 ; 1.347.173,65 
PB;CACIMBAS;2503555; 48.512,91 ; 53.364,19 ; 58.215,48 ; 63.066,77 ; 92.306,00 ; 97.977,13 ; 97.977,13 ; 104.508,94 ; 91.052,07 ; 91.598,72 ; 91.598,72 ; 91.598,72 ; 169.218,98 ; 1.150.995,78 
PB;CAICARA;2503605; 29.622,06 ; 32.584,27 ; 35.546,47 ; 38.508,68 ; 56.362,20 ; 59.825,00 ; 59.825,00 ; 63.813,34 ; 55.607,03 ; 55.931,69 ; 55.931,69 ; 55.931,69 ; 103.327,90 ; 702.817,05 
PB;CAJAZEIRAS;2503704; 222.525,66 ; 244.778,22 ; 267.030,79 ; 289.283,36 ; 423.487,07 ; 449.441,45 ; 449.441,45 ; 479.404,21 ; 420.223,63 ; 420.512,60 ; 420.512,60 ; 420.512,60 ; 776.852,65 ; 5.284.006,27 
PB;CAJAZEIRINHAS;2503753; 12.518,38 ; 13.770,21 ; 15.022,05 ; 16.273,88 ; 23.818,83 ; 25.282,23 ; 25.282,23 ; 26.967,71 ; 23.353,79 ; 23.618,00 ; 23.618,00 ; 23.618,00 ; 43.631,76 ; 296.775,06 
PB;CALDAS BRANDAO;2503803; 26.061,91 ; 28.668,10 ; 31.274,29 ; 33.880,48 ; 49.588,26 ; 52.634,88 ; 52.634,88 ; 56.143,87 ; 49.496,07 ; 49.283,63 ; 49.283,63 ; 49.283,63 ; 91.046,31 ; 619.279,93 
PB;CAMALAU;2503902; 26.961,40 ; 29.657,54 ; 32.353,67 ; 35.049,81 ; 51.299,72 ; 54.451,50 ; 54.451,50 ; 58.081,60 ; 50.789,30 ; 50.930,81 ; 50.930,81 ; 50.930,81 ; 94.089,30 ; 639.977,76 
PB;CAMPINA GRANDE;2504009; 881.031,63 ; 969.134,80 ; 1.057.237,96 ; 1.145.341,13 ; 1.701.399,80 ; 1.787.120,64 ; 1.787.120,64 ; 1.906.262,02 ; 1.708.596,20 ; 1.676.969,11 ; 1.676.969,11 ; 1.676.969,11 ; 3.098.023,50 ; 21.072.175,67 
PB;CAPIM;2504033; 32.128,34 ; 35.341,17 ; 38.554,01 ; 41.766,84 ; 61.130,92 ; 64.886,70 ; 64.886,70 ; 69.212,48 ; 59.866,65 ; 60.606,30 ; 60.606,30 ; 60.606,30 ; 111.963,75 ; 761.556,48 
PB;CARAUBAS;2504074; 16.883,10 ; 18.571,41 ; 20.259,72 ; 21.948,03 ; 32.123,66 ; 34.097,28 ; 34.097,28 ; 36.370,43 ; 31.809,14 ; 31.893,30 ; 31.893,30 ; 31.893,30 ; 58.919,51 ; 400.759,49 
PB;CARRAPATEIRA;2504108; 15.915,69 ; 17.507,26 ; 19.098,83 ; 20.690,40 ; 30.282,95 ; 32.143,48 ; 32.143,48 ; 34.286,38 ; 29.792,66 ; 30.040,69 ; 30.040,69 ; 30.040,69 ; 55.497,00 ; 377.480,19 
PB;CASSERENGUE;2504157; 28.729,48 ; 31.602,43 ; 34.475,37 ; 37.348,32 ; 54.663,88 ; 58.022,34 ; 58.022,34 ; 61.890,49 ; 54.648,40 ; 54.339,23 ; 54.339,23 ; 54.339,23 ; 100.385,99 ; 682.806,73 
PB;CATINGUEIRA;2504207; 18.661,85 ; 20.528,03 ; 22.394,22 ; 24.260,40 ; 35.508,10 ; 37.689,65 ; 37.689,65 ; 40.202,30 ; 36.076,29 ; 35.372,13 ; 35.372,13 ; 35.372,13 ; 65.346,29 ; 444.473,19 
PB;CATOLE DO ROCHA;2504306; 84.773,61 ; 93.250,97 ; 101.728,33 ; 110.205,69 ; 161.299,62 ; 171.209,60 ; 171.209,60 ; 182.623,58 ; 161.414,74 ; 160.362,50 ; 160.362,50 ; 160.362,50 ; 296.252,79 ; 2.015.056,03 
