 ANEXO V ;;;;;;;;;;;;;;;;
Portaria Interministerial MEC/MF nº 11, de 28 de Agosto de 2026;;;;;;;;;;;;;;;;
 Cronograma de Desembolso da Complementação da União-VAAT ao Fundeb no Ano de 2026 (art. 16, § 2º da Lei nº 14.113/2020) ;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
UF;Ente Federado;"Código
IBGE";Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro;"Janeiro do
Ano Seguinte";Total
RN;JAPI;2405405; 107.103,42 ; 117.813,76 ; 128.524,10 ; 139.234,44 ; 150.298,84 ; 160.536,49 ; 160.536,49 ; 171.238,93 ; 180.112,88 ; 180.112,66 ; 180.112,66 ; 180.112,66 ; 332.739,15 ; 2.188.476,48 
RN;JARDIM DE PIRANHAS;2405603; 326.911,60 ; 359.602,76 ; 392.293,92 ; 424.985,08 ; 458.788,37 ; 490.038,87 ; 490.038,87 ; 522.708,13 ; 532.375,40 ; 532.374,74 ; 532.374,74 ; 532.374,74 ; 983.506,14 ; 6.578.373,36 
RN;JARDIM DO SERIDO;2405702; 75.683,36 ; 83.251,69 ; 90.820,03 ; 98.388,37 ; 106.166,36 ; 113.397,92 ; 113.397,92 ; 120.957,78 ; 121.176,01 ; 121.175,86 ; 121.175,86 ; 121.175,86 ; 223.859,65 ; 1.510.626,67 
RN;JOAO CAMARA;2405801; 429.817,64 ; 472.799,40 ; 515.781,16 ; 558.762,93 ; 603.053,29 ; 644.130,44 ; 644.130,44 ; 687.072,47 ; 688.779,79 ; 688.778,94 ; 688.778,94 ; 688.778,94 ; 1.272.446,37 ; 8.583.110,75 
RN;JOAO DIAS;2405900; 15.995,32 ; 17.594,85 ; 19.194,38 ; 20.793,92 ; 22.422,44 ; 23.949,75 ; 23.949,75 ; 25.546,40 ; 25.531,74 ; 25.531,71 ; 25.531,71 ; 25.531,71 ; 47.167,17 ; 318.740,85 
RN;JOSE DA PENHA;2406007; 125.492,32 ; 138.041,55 ; 150.590,79 ; 163.140,02 ; 176.103,32 ; 188.098,64 ; 188.098,64 ; 200.638,55 ; 201.264,00 ; 201.263,75 ; 201.263,75 ; 201.263,75 ; 371.813,59 ; 2.507.072,67 
RN;JUCURUTU;2406106; 99.885,72 ; 109.874,29 ; 119.862,86 ; 129.851,44 ; 140.073,16 ; 149.614,29 ; 149.614,29 ; 159.588,57 ; 167.587,68 ; 167.587,48 ; 167.587,48 ; 167.587,48 ; 309.600,20 ; 2.038.314,94 
RN;JUNDIA;2406155; 173.045,81 ; 190.350,39 ; 207.654,97 ; 224.959,56 ; 242.876,81 ; 259.420,44 ; 259.420,44 ; 276.715,13 ; 277.743,12 ; 277.742,77 ; 277.742,77 ; 277.742,77 ; 513.100,50 ; 3.458.515,48 
RN;LAGOA DANTA;2406205; 177.527,88 ; 195.280,67 ; 213.033,46 ; 230.786,25 ; 249.147,24 ; 266.117,98 ; 266.117,98 ; 283.859,18 ; 287.061,04 ; 287.060,68 ; 287.060,68 ; 287.060,68 ; 530.314,37 ; 3.560.428,09 
RN;LAGOA DE PEDRAS;2406304; 371.261,49 ; 408.387,64 ; 445.513,79 ; 482.639,93 ; 521.114,59 ; 556.610,47 ; 556.610,47 ; 593.717,83 ; 604.751,14 ; 604.750,39 ; 604.750,39 ; 604.750,39 ; 1.117.212,51 ; 7.472.071,03 
RN;LAGOA DE VELHOS;2406403; 52.611,65 ; 57.872,81 ; 63.133,98 ; 68.395,14 ; 73.807,41 ; 78.834,82 ; 78.834,82 ; 84.090,48 ; 89.614,53 ; 89.614,42 ; 89.614,42 ; 89.614,42 ; 165.553,21 ; 1.081.592,11 
RN;LAGOA NOVA;2406502; 268.487,15 ; 295.335,87 ; 322.184,59 ; 349.033,30 ; 376.722,21 ; 402.382,75 ; 402.382,75 ; 429.208,27 ; 437.876,26 ; 437.875,72 ; 437.875,72 ; 437.875,72 ; 808.929,24 ; 5.406.169,55 
RN;LAGOA SALGADA;2406601; 175.409,02 ; 192.949,93 ; 210.490,83 ; 228.031,73 ; 246.150,03 ; 262.916,61 ; 262.916,61 ; 280.444,38 ; 287.865,08 ; 287.864,72 ; 287.864,72 ; 287.864,72 ; 531.799,72 ; 3.542.568,10 
RN;LAJES PINTADAS;2406809; 35.502,24 ; 39.052,47 ; 42.602,69 ; 46.152,92 ; 49.758,87 ; 53.148,22 ; 53.148,22 ; 56.691,43 ; 56.802,94 ; 56.802,87 ; 56.802,87 ; 56.802,87 ; 104.937,35 ; 708.205,96 
RN;LUCRECIA;2406908; 22.079,42 ; 24.287,37 ; 26.495,31 ; 28.703,25 ; 30.956,63 ; 33.065,25 ; 33.065,25 ; 35.269,60 ; 35.270,83 ; 35.270,79 ; 35.270,79 ; 35.270,79 ; 65.159,07 ; 440.164,35 
RN;LUIS GOMES;2407005; 113.365,18 ; 124.701,70 ; 136.038,22 ; 147.374,73 ; 159.040,35 ; 169.873,43 ; 169.873,43 ; 181.198,33 ; 184.466,31 ; 184.466,09 ; 184.466,09 ; 184.466,09 ; 340.781,65 ; 2.280.111,60 
RN;MACAIBA;2407104; 454.532,21 ; 499.985,43 ; 545.438,66 ; 590.891,88 ; 637.487,77 ; 680.910,44 ; 680.910,44 ; 726.304,47 ; 742.295,33 ; 742.294,41 ; 742.294,41 ; 742.294,41 ; 1.371.310,57 ; 9.156.950,43 
RN;MAJOR SALES;2407252; 61.443,32 ; 67.587,65 ; 73.731,98 ; 79.876,31 ; 86.189,51 ; 92.060,33 ; 92.060,33 ; 98.197,69 ; 98.369,51 ; 98.369,39 ; 98.369,39 ; 98.369,39 ; 181.727,08 ; 1.226.351,88 
RN;MARCELINO VIEIRA;2407302; 100.062,64 ; 110.068,90 ; 120.075,17 ; 130.081,43 ; 140.410,47 ; 149.974,57 ; 149.974,57 ; 159.972,87 ; 160.442,27 ; 160.442,08 ; 160.442,08 ; 160.442,08 ; 296.399,83 ; 1.998.788,96 
RN;MARTINS;2407401; 158.370,17 ; 174.207,19 ; 190.044,20 ; 205.881,22 ; 222.249,96 ; 237.388,58 ; 237.388,58 ; 253.214,49 ; 254.040,24 ; 254.039,92 ; 254.039,92 ; 254.039,92 ; 469.311,99 ; 3.164.216,38 
RN;MAXARANGUAPE;2407500; 236.549,54 ; 260.204,50 ; 283.859,45 ; 307.514,41 ; 331.946,19 ; 354.556,80 ; 354.556,80 ; 378.193,92 ; 381.670,71 ; 381.670,24 ; 381.670,24 ; 381.670,24 ; 705.095,52 ; 4.739.158,56 
RN;MESSIAS TARGINO;2407609; 25.107,73 ; 27.618,50 ; 30.129,28 ; 32.640,05 ; 35.206,08 ; 37.604,16 ; 37.604,16 ; 40.111,10 ; 40.126,76 ; 40.126,71 ; 40.126,71 ; 40.126,71 ; 74.129,92 ; 500.657,87 
RN;MONTANHAS;2407708; 223.330,08 ; 245.663,09 ; 267.996,10 ; 290.329,11 ; 313.398,29 ; 334.745,50 ; 334.745,50 ; 357.061,87 ; 358.172,13 ; 358.171,68 ; 358.171,68 ; 358.171,68 ; 661.684,44 ; 4.461.641,15 
RN;MONTE ALEGRE;2407807; 794.860,98 ; 874.347,08 ; 953.833,18 ; 1.033.319,28 ; 1.115.553,07 ; 1.191.539,30 ; 1.191.539,30 ; 1.270.975,25 ; 1.275.433,13 ; 1.275.431,55 ; 1.275.431,55 ; 1.275.431,55 ; 2.356.225,22 ; 15.883.920,44 
RN;NISIA FLORESTA;2408201; 1.525.082,34 ; 1.677.590,57 ; 1.830.098,80 ; 1.982.607,04 ; 2.140.608,84 ; 2.286.417,04 ; 2.286.417,04 ; 2.438.844,84 ; 2.448.277,58 ; 2.448.274,55 ; 2.448.274,55 ; 2.448.274,55 ; 4.522.928,87 ; 30.483.696,61 
RN;NOVA CRUZ;2408300; 430.299,21 ; 473.329,13 ; 516.359,05 ; 559.388,97 ; 603.783,50 ; 644.910,40 ; 644.910,40 ; 687.904,42 ; 698.387,91 ; 698.387,05 ; 698.387,05 ; 698.387,05 ; 1.290.196,35 ; 8.644.630,49 
RN;OURO BRANCO;2408508; 31.783,92 ; 34.962,31 ; 38.140,70 ; 41.319,09 ; 44.573,80 ; 47.609,96 ; 47.609,96 ; 50.783,96 ; 59.082,25 ; 59.082,17 ; 59.082,17 ; 59.082,17 ; 109.148,12 ; 682.260,58 
RN;PARANA;2408607; 12.723,01 ; 13.995,31 ; 15.267,61 ; 16.539,92 ; 17.811,60 ; 19.024,84 ; 19.024,84 ; 20.293,16 ; 20.365,05 ; 20.365,02 ; 20.365,02 ; 20.365,02 ; 37.622,27 ; 253.762,67 
RN;PARAZINHO;2408805; 23.293,61 ; 25.622,98 ; 27.952,34 ; 30.281,70 ; 32.623,85 ; 34.846,03 ; 34.846,03 ; 37.169,10 ; 38.098,40 ; 38.098,35 ; 38.098,35 ; 38.098,35 ; 70.382,71 ; 469.411,80 
RN;PARELHAS;2408904; 103.752,41 ; 114.127,65 ; 124.502,89 ; 134.878,13 ; 145.503,55 ; 155.414,57 ; 155.414,57 ; 165.775,54 ; 170.892,81 ; 170.892,60 ; 170.892,60 ; 170.892,60 ; 315.706,09 ; 2.098.646,01 
RN;PASSA E FICA;2409100; 535.439,13 ; 588.983,04 ; 642.526,95 ; 696.070,86 ; 751.502,83 ; 802.691,66 ; 802.691,66 ; 856.204,44 ; 861.058,80 ; 861.057,73 ; 861.057,73 ; 861.057,73 ; 1.590.713,28 ; 10.711.055,84 
RN;PASSAGEM;2409209; 82.949,43 ; 91.244,37 ; 99.539,31 ; 107.834,26 ; 116.392,69 ; 124.320,81 ; 124.320,81 ; 132.608,87 ; 132.981,80 ; 132.981,63 ; 132.981,63 ; 132.981,63 ; 245.669,57 ; 1.656.806,81 
RN;PATU;2409308; 20.356,45 ; 22.392,10 ; 24.427,74 ; 26.463,39 ; 28.492,65 ; 30.433,44 ; 30.433,44 ; 32.462,33 ; 35.328,34 ; 35.328,30 ; 35.328,30 ; 35.328,30 ; 65.265,34 ; 422.040,12 
RN;PEDRA GRANDE;2409506; 7.058,56 ; 7.764,41 ; 8.470,27 ; 9.176,12 ; 9.842,58 ; 10.513,01 ; 10.513,01 ; 11.213,87 ; 11.000,24 ; 11.000,23 ; 11.000,23 ; 11.000,23 ; 20.321,80 ; 138.874,56 
RN;PEDRO AVELINO;2409704; 2.171,06 ; 2.388,17 ; 2.605,27 ; 2.822,38 ; 2.969,56 ; 3.171,83 ; 3.171,83 ; 3.383,29 ; 3.088,14 ; 3.088,14 ; 3.088,14 ; 3.088,14 ; 5.705,04 ; 40.740,99 
RN;PEDRO VELHO;2409803; 961.588,98 ; 1.057.747,87 ; 1.153.906,77 ; 1.250.065,67 ; 1.349.740,75 ; 1.441.678,74 ; 1.441.678,74 ; 1.537.790,65 ; 1.545.707,29 ; 1.545.705,38 ; 1.545.705,38 ; 1.545.705,38 ; 2.855.527,59 ; 19.232.549,19 
RN;POCO BRANCO;2410108; 392.513,49 ; 431.764,84 ; 471.016,19 ; 510.267,54 ; 550.906,33 ; 588.431,48 ; 588.431,48 ; 627.660,24 ; 643.942,66 ; 643.941,86 ; 643.941,86 ; 643.941,86 ; 1.189.614,62 ; 7.926.374,45 
RN;PORTALEGRE;2410207; 161.291,12 ; 177.420,23 ; 193.549,34 ; 209.678,45 ; 226.340,37 ; 241.757,61 ; 241.757,61 ; 257.874,79 ; 280.714,49 ; 280.714,14 ; 280.714,14 ; 280.714,14 ; 518.589,78 ; 3.351.116,21 
RN;PRESIDENTE JUSCELINO;2410306; 373.136,97 ; 410.450,67 ; 447.764,37 ; 485.078,06 ; 523.660,79 ; 559.330,10 ; 559.330,10 ; 596.618,77 ; 607.569,71 ; 607.568,96 ; 607.568,96 ; 607.568,96 ; 1.122.419,50 ; 7.508.065,92 
RN;PUREZA;2410405; 458.598,34 ; 504.458,18 ; 550.318,01 ; 596.177,85 ; 643.691,39 ; 687.536,61 ; 687.536,61 ; 733.372,39 ; 740.025,50 ; 740.024,58 ; 740.024,58 ; 740.024,58 ; 1.367.117,31 ; 9.188.905,93 
RN;RIACHO DA CRUZ;2410702; 45.360,86 ; 49.896,94 ; 54.433,03 ; 58.969,12 ; 63.638,57 ; 67.973,33 ; 67.973,33 ; 72.504,89 ; 72.666,29 ; 72.666,20 ; 72.666,20 ; 72.666,20 ; 134.243,14 ; 905.658,10 
RN;RIACHO DE SANTANA;2410801; 16.632,31 ; 18.295,54 ; 19.958,78 ; 21.622,01 ; 23.300,22 ; 24.887,32 ; 24.887,32 ; 26.546,47 ; 26.471,01 ; 26.470,98 ; 26.470,98 ; 26.470,98 ; 48.902,36 ; 330.916,28 
RN;RIACHUELO;2410900; 90.873,12 ; 99.960,43 ; 109.047,74 ; 118.135,06 ; 127.479,92 ; 136.163,25 ; 136.163,25 ; 145.240,80 ; 151.239,32 ; 151.239,14 ; 151.239,14 ; 151.239,14 ; 279.398,37 ; 1.847.418,68 
RN;RIO DO FOGO;2408953; 195.246,23 ; 214.770,86 ; 234.295,48 ; 253.820,10 ; 273.939,91 ; 292.599,41 ; 292.599,41 ; 312.106,04 ; 317.054,79 ; 317.054,40 ; 317.054,40 ; 317.054,40 ; 585.724,58 ; 3.923.320,01 
RN;RODOLFO FERNANDES;2411007; 39.648,85 ; 43.613,73 ; 47.578,62 ; 51.543,50 ; 55.607,64 ; 59.395,37 ; 59.395,37 ; 63.355,06 ; 63.427,38 ; 63.427,31 ; 63.427,31 ; 63.427,31 ; 117.175,28 ; 791.022,73 
RN;SANTA CRUZ;2411205; 289.276,25 ; 318.203,87 ; 347.131,50 ; 376.059,12 ; 405.826,45 ; 433.469,44 ; 433.469,44 ; 462.367,40 ; 463.887,25 ; 463.886,67 ; 463.886,67 ; 463.886,67 ; 856.981,73 ; 5.778.332,46 
RN;SANTA MARIA;2409332; 83.119,56 ; 91.431,51 ; 99.743,47 ; 108.055,42 ; 116.619,67 ; 124.563,25 ; 124.563,25 ; 132.867,47 ; 133.194,58 ; 133.194,41 ; 133.194,41 ; 133.194,41 ; 246.062,65 ; 1.659.804,06 
RN;SANTANA DO MATOS;2411403; 80.453,69 ; 88.499,05 ; 96.544,42 ; 104.589,79 ; 112.842,07 ; 120.528,34 ; 120.528,34 ; 128.563,56 ; 128.732,19 ; 128.732,03 ; 128.732,03 ; 128.732,03 ; 237.818,85 ; 1.605.296,39 
RN;SANTO ANTONIO;2411502; 228.918,41 ; 251.810,25 ; 274.702,09 ; 297.593,93 ; 321.188,55 ; 343.066,41 ; 343.066,41 ; 365.937,50 ; 377.951,24 ; 377.950,78 ; 377.950,78 ; 377.950,78 ; 698.224,21 ; 4.636.311,34 
RN;SAO BENTO DO TRAIRI;2411700; 44.575,54 ; 49.033,09 ; 53.490,65 ; 57.948,20 ; 62.526,63 ; 66.785,65 ; 66.785,65 ; 71.238,02 ; 71.356,19 ; 71.356,10 ; 71.356,10 ; 71.356,10 ; 131.822,89 ; 889.630,81 
RN;SAO FRANCISCO DO OESTE;2411908; 4.094,55 ; 4.504,01 ; 4.913,47 ; 5.322,92 ; 5.685,26 ; 6.072,51 ; 6.072,51 ; 6.477,34 ; 6.257,14 ; 6.257,13 ; 6.257,13 ; 6.257,13 ; 11.559,40 ; 79.730,50 
RN;SAO GONCALO DO AMARANTE;2412005; 1.033.326,24 ; 1.136.658,86 ; 1.239.991,48 ; 1.343.324,10 ; 1.449.704,39 ; 1.548.451,44 ; 1.548.451,44 ; 1.651.681,53 ; 1.659.655,05 ; 1.659.652,99 ; 1.659.652,99 ; 1.659.652,99 ; 3.066.033,79 ; 20.656.237,29 
RN;SAO JOAO DO SABUGI;2412104; 102.798,00 ; 113.077,80 ; 123.357,60 ; 133.637,40 ; 144.258,70 ; 154.084,92 ; 154.084,92 ; 164.357,25 ; 164.878,75 ; 164.878,55 ; 164.878,55 ; 164.878,55 ; 304.595,75 ; 2.053.766,74 
RN;SAO JOSE DE MIPIBU;2412203; 1.485.121,91 ; 1.633.634,10 ; 1.782.146,29 ; 1.930.658,48 ; 2.084.338,15 ; 2.226.313,46 ; 2.226.313,46 ; 2.374.734,36 ; 2.404.096,28 ; 2.404.093,30 ; 2.404.093,30 ; 2.404.093,30 ; 4.441.308,69 ; 29.800.945,08 
RN;SAO JOSE DO SERIDO;2412401; 18.089,04 ; 19.897,94 ; 21.706,84 ; 23.515,75 ; 25.342,02 ; 27.068,19 ; 27.068,19 ; 28.872,74 ; 28.794,95 ; 28.794,91 ; 28.794,91 ; 28.794,91 ; 53.195,59 ; 359.935,98 
RN;SAO MIGUEL;2412500; 371.465,34 ; 408.611,87 ; 445.758,40 ; 482.904,94 ; 521.221,59 ; 556.724,76 ; 556.724,76 ; 593.839,74 ; 595.470,76 ; 595.470,02 ; 595.470,02 ; 595.470,02 ; 1.100.068,01 ; 7.419.200,23 
RN;SAO MIGUEL DO GOSTOSO;2412559; 149.797,55 ; 164.777,30 ; 179.757,06 ; 194.736,81 ; 210.124,35 ; 224.437,03 ; 224.437,03 ; 239.399,50 ; 245.269,43 ; 245.269,13 ; 245.269,13 ; 245.269,13 ; 453.108,86 ; 3.021.652,31 
RN;SAO PAULO DO POTENGI;2412609; 171.291,86 ; 188.421,05 ; 205.550,23 ; 222.679,42 ; 240.281,29 ; 256.648,12 ; 256.648,12 ; 273.757,99 ; 278.297,41 ; 278.297,07 ; 278.297,07 ; 278.297,07 ; 514.124,50 ; 3.442.591,20 
RN;SAO PEDRO;2412708; 135.764,82 ; 149.341,30 ; 162.917,78 ; 176.494,26 ; 190.529,55 ; 203.507,52 ; 203.507,52 ; 217.074,69 ; 217.794,38 ; 217.794,11 ; 217.794,11 ; 217.794,11 ; 402.351,69 ; 2.712.665,84 
RN;SAO RAFAEL;2412807; 98.416,98 ; 108.258,68 ; 118.100,38 ; 127.942,08 ; 138.113,11 ; 147.520,73 ; 147.520,73 ; 157.355,44 ; 157.864,25 ; 157.864,05 ; 157.864,05 ; 157.864,05 ; 291.637,21 ; 1.966.321,74 
RN;SAO TOME;2412906; 46.483,01 ; 51.131,31 ; 55.779,61 ; 60.427,91 ; 65.087,24 ; 69.520,68 ; 69.520,68 ; 74.155,39 ; 89.757,67 ; 89.757,56 ; 89.757,56 ; 89.757,56 ; 165.817,64 ; 1.016.953,82 
RN;SAO VICENTE;2413003; 38.730,13 ; 42.603,15 ; 46.476,16 ; 50.349,18 ; 54.313,96 ; 58.013,57 ; 58.013,57 ; 61.881,15 ; 63.308,80 ; 63.308,72 ; 63.308,72 ; 63.308,72 ; 116.956,19 ; 780.572,02 
RN;SENADOR ELOI DE SOUZA;2413102; 113.607,36 ; 124.968,09 ; 136.328,83 ; 147.689,56 ; 159.420,24 ; 170.279,20 ; 170.279,20 ; 181.631,14 ; 182.177,88 ; 182.177,65 ; 182.177,65 ; 182.177,65 ; 336.554,04 ; 2.269.468,49 
RN;SENADOR GEORGINO AVELINO;2413201; 104.859,00 ; 115.344,91 ; 125.830,81 ; 136.316,71 ; 147.144,57 ; 157.167,37 ; 157.167,37 ; 167.645,19 ; 174.389,68 ; 174.389,47 ; 174.389,47 ; 174.389,47 ; 322.166,17 ; 2.131.200,19 
RN;SERRA DE SAO BENTO;2413300; 47.426,53 ; 52.169,18 ; 56.911,83 ; 61.654,49 ; 66.521,78 ; 71.052,94 ; 71.052,94 ; 75.789,80 ; 75.899,82 ; 75.899,72 ; 75.899,72 ; 75.899,72 ; 140.216,77 ; 946.395,24 
RN;SERRA DO MEL;2413359; 124.107,27 ; 136.518,00 ; 148.928,73 ; 161.339,45 ; 174.003,73 ; 185.856,05 ; 185.856,05 ; 198.246,45 ; 198.246,14 ; 198.245,90 ; 198.245,90 ; 198.245,90 ; 366.238,39 ; 2.474.077,96 
RN;SERRA NEGRA DO NORTE;2413409; 39.961,64 ; 43.957,80 ; 47.953,97 ; 51.950,13 ; 56.029,41 ; 59.845,87 ; 59.845,87 ; 63.835,60 ; 63.841,35 ; 63.841,27 ; 63.841,27 ; 63.841,27 ; 117.940,05 ; 796.685,50 
RN;SERRINHA;2413508; 153.511,44 ; 168.862,59 ; 184.213,73 ; 199.564,87 ; 215.420,64 ; 230.094,08 ; 230.094,08 ; 245.433,69 ; 266.787,76 ; 266.787,43 ; 266.787,43 ; 266.787,43 ; 492.861,66 ; 3.187.206,83 
RN;SERRINHA DOS PINTOS;2413557; 106.434,99 ; 117.078,49 ; 127.721,99 ; 138.365,49 ; 149.360,07 ; 159.533,78 ; 159.533,78 ; 170.169,36 ; 170.699,45 ; 170.699,24 ; 170.699,24 ; 170.699,24 ; 315.348,84 ; 2.126.343,96 
RN;SEVERIANO MELO;2413607; 80.088,70 ; 88.097,57 ; 96.106,44 ; 104.115,31 ; 112.369,93 ; 120.024,04 ; 120.024,04 ; 128.025,65 ; 131.004,37 ; 131.004,21 ; 131.004,21 ; 131.004,21 ; 242.016,46 ; 1.614.885,14 
RN;SITIO NOVO;2413706; 128.019,57 ; 140.821,53 ; 153.623,48 ; 166.425,44 ; 179.646,22 ; 191.882,87 ; 191.882,87 ; 204.675,07 ; 205.911,60 ; 205.911,34 ; 205.911,34 ; 205.911,34 ; 380.399,52 ; 2.561.022,19 
RN;TAIPU;2413904; 185.809,93 ; 204.390,92 ; 222.971,92 ; 241.552,91 ; 260.736,88 ; 278.497,05 ; 278.497,05 ; 297.063,52 ; 311.983,53 ; 311.983,15 ; 311.983,15 ; 311.983,15 ; 576.355,97 ; 3.793.809,13 
RN;TANGARA;2414001; 338.272,15 ; 372.099,36 ; 405.926,59 ; 439.753,80 ; 474.736,98 ; 507.073,83 ; 507.073,83 ; 540.878,76 ; 559.699,00 ; 559.698,31 ; 559.698,31 ; 559.698,31 ; 1.033.983,54 ; 6.858.592,77 
RN;TENENTE ANANIAS;2414100; 267.893,81 ; 294.683,19 ; 321.472,57 ; 348.261,95 ; 375.967,87 ; 401.577,03 ; 401.577,03 ; 428.348,83 ; 429.813,44 ; 429.812,90 ; 429.812,90 ; 429.812,90 ; 794.034,03 ; 5.353.068,45 
RN;TENENTE LAURENTINO CRUZ;2414159; 149.415,77 ; 164.357,34 ; 179.298,92 ; 194.240,50 ; 209.670,43 ; 223.952,20 ; 223.952,20 ; 238.882,34 ; 241.992,35 ; 241.992,05 ; 241.992,05 ; 241.992,05 ; 447.054,82 ; 2.998.793,02 
RN;TIBAU DO SUL;2414209; 45.743,66 ; 50.318,03 ; 54.892,40 ; 59.466,76 ; 64.002,50 ; 68.362,05 ; 68.362,05 ; 72.919,52 ; 97.033,64 ; 97.033,52 ; 97.033,52 ; 97.033,52 ; 179.259,20 ; 1.051.460,37 
RN;TOUROS;2414407; 1.194.351,55 ; 1.313.786,70 ; 1.433.221,86 ; 1.552.657,01 ; 1.676.275,50 ; 1.790.455,50 ; 1.790.455,50 ; 1.909.819,19 ; 1.921.968,78 ; 1.921.966,40 ; 1.921.966,40 ; 1.921.966,40 ; 3.550.630,11 ; 23.899.520,90 
RN;TRIUNFO POTIGUAR;2414456; 29.927,00 ; 32.919,70 ; 35.912,40 ; 38.905,10 ; 41.963,89 ; 44.822,28 ; 44.822,28 ; 47.810,43 ; 47.830,00 ; 47.829,94 ; 47.829,94 ; 47.829,94 ; 88.360,82 ; 596.763,72 
RN;UMARIZAL;2414506; 88.656,51 ; 97.522,16 ; 106.387,81 ; 115.253,46 ; 124.394,43 ; 132.867,60 ; 132.867,60 ; 141.725,44 ; 142.099,04 ; 142.098,86 ; 142.098,86 ; 142.098,86 ; 262.512,68 ; 1.770.583,31 
RN;VARZEA;2414704; 21.389,53 ; 23.528,48 ; 25.667,43 ; 27.806,39 ; 29.979,95 ; 32.022,05 ; 32.022,05 ; 34.156,85 ; 34.120,74 ; 34.120,70 ; 34.120,70 ; 34.120,70 ; 63.034,40 ; 426.089,97 
RN;VENHA-VER;2414753; 64.393,54 ; 70.832,89 ; 77.272,25 ; 83.711,60 ; 90.334,41 ; 96.487,56 ; 96.487,56 ; 102.920,06 ; 103.125,83 ; 103.125,70 ; 103.125,70 ; 103.125,70 ; 190.513,89 ; 1.285.456,69 
RN;VERA CRUZ;2414803; 306.108,45 ; 336.719,30 ; 367.330,14 ; 397.940,99 ; 429.553,11 ; 458.812,24 ; 458.812,24 ; 489.399,74 ; 494.439,53 ; 494.438,91 ; 494.438,91 ; 494.438,91 ; 913.423,77 ; 6.135.856,24 
RN;VILA FLOR;2415008; 9.556,82 ; 10.512,50 ; 11.468,18 ; 12.423,86 ; 13.369,27 ; 14.279,92 ; 14.279,92 ; 15.231,92 ; 15.113,63 ; 15.113,61 ; 15.113,61 ; 15.113,61 ; 27.920,84 ; 189.497,69 
RO;CANDEIAS DO JAMARI;1100809; 168.531,77 ; 185.384,94 ; 202.238,12 ; 219.091,30 ; 236.338,70 ; 252.436,98 ; 252.436,98 ; 269.266,12 ; 269.463,79 ; 269.463,45 ; 269.463,45 ; 269.463,45 ; 497.805,33 ; 3.361.384,38 
RO;SERINGUEIRAS;1101500; 128.051,41 ; 140.856,55 ; 153.661,69 ; 166.466,83 ; 179.662,89 ; 191.900,69 ; 191.900,69 ; 204.694,06 ; 205.206,94 ; 205.206,69 ; 205.206,69 ; 205.206,69 ; 379.097,72 ; 2.557.119,54 
RO;VALE DO PARAISO;1101807; 60.271,00 ; 66.298,09 ; 72.325,19 ; 78.352,29 ;-277.246,57 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
RR;ALTO ALEGRE;1400050; 275.975,52 ; 303.573,07 ; 331.170,62 ; 358.768,17 ; 387.258,65 ; 413.636,89 ; 413.636,89 ; 441.212,68 ; 442.518,09 ; 442.517,54 ; 442.517,54 ; 442.517,54 ; 817.504,51 ; 5.512.807,71 
RR;BONFIM;1400159; 61.645,88 ; 67.810,47 ; 73.975,05 ; 80.139,64 ; 86.242,16 ; 92.116,57 ; 92.116,57 ; 98.257,68 ; 97.511,39 ; 97.511,27 ; 97.511,27 ; 97.511,27 ; 180.141,80 ; 1.222.491,02 
RR;NORMANDIA;1400407; 610.581,57 ; 671.639,73 ; 732.697,88 ; 793.756,04 ; 856.837,05 ; 915.200,75 ; 915.200,75 ; 976.214,14 ; 979.289,95 ; 979.288,74 ; 979.288,74 ; 979.288,74 ; 1.809.132,61 ; 12.198.416,69 
RR;PACARAIMA;1400456; 137.754,63 ; 151.530,10 ; 165.305,56 ; 179.081,03 ; 193.004,35 ; 206.150,89 ; 206.150,89 ; 219.894,29 ; 232.565,39 ; 232.565,10 ; 232.565,10 ; 232.565,10 ; 429.639,52 ; 2.818.771,95 
RR;RORAINOPOLIS;1400472; 246.864,06 ; 271.550,46 ; 296.236,87 ; 320.923,28 ; 346.143,73 ; 369.721,41 ; 369.721,41 ; 394.369,51 ; 399.075,38 ; 399.074,89 ; 399.074,89 ; 399.074,89 ; 737.248,79 ; 4.949.079,57 
RR;UIRAMUTA;1400704; 317.973,66 ; 349.771,02 ; 381.568,39 ; 413.365,76 ; 446.187,62 ; 476.579,83 ; 476.579,83 ; 508.351,82 ; 512.282,26 ; 512.281,62 ; 512.281,62 ; 512.281,62 ; 946.386,28 ; 6.365.891,33 
RS;ARARICA;4300877; 39.791,91 ; 43.771,10 ; 47.750,29 ; 51.729,48 ; 55.708,59 ; 59.503,20 ; 59.503,20 ; 63.470,08 ; 63.147,03 ; 63.146,95 ; 63.146,95 ; 63.146,95 ; 116.657,35 ; 790.473,08 
RS;BENJAMIN CONSTANT DO SUL;4302055; 1.788,49 ; 1.967,34 ; 2.146,19 ; 2.325,04 ; 2.481,75 ; 2.650,79 ; 2.650,79 ; 2.827,51 ; 2.725,14 ; 2.725,14 ; 2.725,14 ; 2.725,14 ; 5.034,43 ; 34.772,89 
